#{"t_start": 1541001687.0713682, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
5.0,350,398.579177
3.0,249,404.240537
0.0,127,406.875168
0.0,125,409.356911
0.0,129,412.47474
4.0,305,419.430868
0.0,129,422.183361
0.0,127,425.070801
6.0,380,433.935575
1.0,173,437.971086
3.0,272,443.851813
2.0,198,448.199339
1.0,173,451.910393
9.0,404,461.048371
5.0,350,469.041439
1.0,175,472.991648
5.0,352,480.831935
0.0,129,483.815311
2.0,202,488.145102
0.0,123,490.807469
2.0,220,495.637092
0.0,127,498.17617
0.0,129,500.796385
0.0,125,503.283786
2.0,202,507.759948
2.0,200,512.038919
0.0,127,514.799075
0.0,127,517.353807
1.0,173,521.251276
9.0,425,531.082296
5.0,349,538.875431
2.0,202,543.554854
0.0,127,546.209099
4.0,298,552.733645
0.0,129,555.528974
0.0,125,558.188201
0.0,125,560.694183
0.0,127,563.389714
2.0,202,568.03158
4.0,297,574.310321
5.0,350,582.227263
2.0,200,586.579714
0.0,127,589.103678
1.0,173,593.064808
0.0,129,595.74443
0.0,127,598.407705
0.0,127,601.097249
5.0,350,609.027973
2.0,202,613.558961
4.0,299,620.098644
6.0,396,629.349105
0.0,129,632.138151
0.0,125,634.597853
4.0,319,641.660389
0.0,125,644.318494
0.0,125,646.972589
2.0,202,651.408351
3.0,246,656.770029
0.0,127,659.35173
0.0,127,662.089721
1.0,157,665.32421
2.0,202,669.700282
0.0,129,672.863942
0.0,129,675.486739
3.0,244,680.943245
0.0,129,683.430453
3.0,248,688.895336
0.0,129,691.553842
0.0,127,694.142874
0.0,129,697.013289
0.0,125,699.621584
0.0,129,702.29765
1.0,173,705.935546
0.0,127,708.74703
2.0,202,712.980044
0.0,129,715.615546
0.0,127,718.069535
13.0,459,728.525226
0.0,127,731.224674
0.0,127,733.771065
4.0,297,740.11796
1.0,155,743.543632
5.0,350,751.363674
7.0,433,760.841034
0.0,129,763.498089
9.0,404,772.691087
0.0,129,775.345757
0.0,127,778.26797
1.0,171,781.810497
5.0,346,789.703565
0.0,129,792.219451
4.0,299,798.635713
0.0,125,801.519625
1.0,173,805.312345
0.0,129,808.055173
0.0,129,810.81381
2.0,200,815.613828
0.0,125,818.21818
0.0,127,820.879953
1.0,173,824.709834
0.0,127,827.28039
6.0,399,836.327281
0.0,127,838.875703
0.0,129,841.679509
1.0,153,844.849509
0.0,129,847.511037
6.0,396,856.364817
0.0,125,859.014146
0.0,123,861.769531
0.0,129,864.437669
0.0,129,866.963539
5.0,350,874.593808
0.0,129,877.240022
2.0,200,881.510671
1.0,173,885.239835
2.0,204,889.683996
5.0,328,897.118497
1.0,175,900.886868
2.0,202,905.092004
10.0,433,914.970232
5.0,350,922.817822
12.0,506,934.330261
2.0,200,938.799519
0.0,129,941.576053
0.0,127,944.175976
6.0,396,953.120879
1.0,175,956.768217
4.0,318,963.677221
4.0,297,970.347883
4.0,302,977.023877
1.0,173,980.759773
0.0,125,983.315835
0.0,127,985.927733
2.0,188,990.034501
0.0,129,992.716114
0.0,127,995.409233
0.0,125,997.907386
1.0,173,1001.716798
3.0,234,1006.952152
5.0,329,1014.318879
0.0,127,1016.941748
4.0,279,1023.112738
0.0,127,1025.689317
2.0,185,1029.626539
3.0,230,1034.893972
3.0,230,1039.774908
4.0,297,1046.1873
0.0,129,1048.735809
0.0,129,1051.264816
4.0,321,1058.393847
0.0,129,1061.059183
2.0,206,1065.453064
1.0,154,1068.772578
2.0,188,1072.750777
1.0,172,1076.488924
6.0,383,1084.828651
2.0,187,1088.902298
3.0,280,1095.249675
4.0,319,1102.076516
2.0,187,1106.330972
3.0,235,1111.216604
3.0,249,1116.821588
4.0,297,1123.372472
1.0,155,1126.900795
3.0,212,1131.44142
6.0,399,1140.338482
3.0,216,1144.811628
1.0,176,1148.589578
1.0,155,1152.104822
1.0,157,1155.375528
5.0,329,1162.621574
0.0,129,1165.340581
3.0,251,1170.70288
0.0,129,1173.530326
2.0,220,1178.145169
3.0,248,1183.468666
1.0,153,1186.670148
3.0,218,1191.306839
0.0,127,1193.903794
0.0,129,1196.764592
2.0,183,1200.498993
4.0,299,1206.939511
2.0,203,1211.576928
3.0,232,1216.530782
4.0,299,1223.353473
2.0,183,1227.25677
2.0,185,1231.384607
1.0,178,1235.056258
2.0,185,1239.005869
2.0,202,1243.387043
4.0,281,1249.373235
0.0,127,1251.934461
2.0,185,1255.884097
1.0,154,1259.037362
1.0,155,1262.165346
3.0,218,1266.91757
0.0,127,1269.460321
11.0,502,1280.715305
3.0,272,1286.542121
1.0,155,1290.10154
0.0,129,1292.737894
3.0,246,1298.154988
6.0,378,1306.587005
3.0,231,1311.814529
1.0,154,1314.925246
0.0,127,1317.405694
1.0,157,1320.619452
2.0,206,1325.366657
8.0,370,1333.397387
7.0,447,1343.588781
5.0,308,1350.497592
5.0,350,1358.519982
9.0,401,1367.132638
0.0,127,1370.038769
0.0,127,1372.526047
1.0,175,1376.082749
2.0,206,1380.340946
0.0,129,1383.147918
11.0,503,1394.435751
3.0,212,1398.754777
0.0,127,1401.339913
1.0,176,1405.201652
11.0,472,1415.487306
2.0,203,1419.712419
0.0,129,1422.24609
0.0,125,1424.761336
3.0,216,1429.297545
2.0,219,1434.05444
1.0,178,1437.820634
1.0,171,1441.552483
9.0,520,1452.917532
9.0,504,1464.2538
3.0,232,1469.079358
2.0,205,1473.612976
1.0,154,1476.8503
7.0,376,1485.190208
1.0,158,1488.36571
11.0,487,1499.007828
2.0,201,1503.095294
4.0,264,1508.816156
10.0,452,1519.039941
2.0,221,1523.627196
3.0,253,1529.287659
11.0,470,1539.452585
6.0,343,1546.818621
8.0,299,1553.213221
4.0,283,1559.238613
5.0,329,1566.294326
8.0,441,1575.71401
1.0,155,1579.000679
7.0,430,1588.138937
4.0,261,1593.405458
7.0,250,1598.876463
9.0,477,1609.162921
2.0,185,1612.775707
3.0,252,1617.794011
10.0,433,1626.804388
5.0,320,1633.439083
8.0,281,1639.121136
8.0,295,1645.323363
3.0,232,1650.018827
12.0,520,1661.209684
6.0,330,1668.284842
3.0,232,1673.240501
5.0,324,1679.822199
5.0,363,1687.558604
5.0,281,1693.227948
5.0,333,1700.126521
8.0,299,1706.28887
4.0,282,1712.027292
6.0,327,1718.766114
8.0,298,1724.749408
11.0,479,1734.883418
2.0,202,1739.078839
5.0,297,1744.899936
12.0,532,1756.150036
3.0,252,1761.427277
5.0,348,1768.438327
2.0,204,1772.73792
5.0,327,1779.293108
6.0,334,1786.572936
3.0,253,1791.820292
4.0,285,1797.571942
8.0,298,1803.668664
12.0,302,1809.772416
8.0,435,1818.879916
5.0,309,1825.424421
7.0,374,1833.054903
8.0,456,1842.366609
8.0,410,1850.828181
9.0,478,1860.533589
3.0,250,1865.370218
9.0,326,1872.034696
9.0,404,1880.449436
4.0,264,1885.554737
4.0,303,1891.803131
4.0,301,1897.606531
21.0,754,1913.6074
6.0,398,1921.876301
11.0,439,1931.066323
8.0,412,1939.283674
12.0,557,1950.486732
9.0,481,1960.144369
10.0,450,1969.361076
12.0,459,1978.772481
15.0,513,1989.157916
9.0,428,1997.990126
15.0,575,2009.670982
9.0,472,2019.154483
7.0,450,2028.221777
14.0,587,2039.987322
8.0,299,2046.071276
12.0,501,2056.261169
9.0,527,2066.886143
12.0,476,2076.477656
13.0,335,2082.985027
14.0,543,2093.86799
18.0,651,2107.241961
27.0,703,2121.361629
11.0,572,2132.847671
21.0,762,2148.088372
23.0,613,2160.329227
13.0,573,2171.511839
21.0,682,2185.09853
6.0,340,2191.814803
8.0,457,2201.084762
13.0,623,2213.4825
15.0,437,2222.167576
16.0,631,2234.679915
18.0,676,2248.014567
18.0,528,2258.573268
10.0,468,2267.834797
18.0,573,2279.151929
10.0,510,2289.095188
15.0,618,2301.417426
15.0,611,2313.540471
24.0,775,2328.831191
11.0,593,2340.446212
15.0,655,2353.54597
22.0,671,2366.468832
26.0,907,2384.337152
18.0,668,2397.366702
13.0,584,2408.849814
27.0,770,2424.114421
21.0,584,2435.61419
18.0,611,2447.57588
28.0,907,2465.510945
22.0,982,2484.576704
53.0,1064,2505.43487
28.0,888,2522.817894
14.0,582,2534.009781
25.0,708,2547.549781
23.0,875,2564.690905
30.0,913,2582.490351
33.0,1014,2602.234259
53.0,1378,2628.895617
34.0,1073,2649.878822
51.0,1272,2674.565342
12.0,603,2686.177633
18.0,751,2700.730854
40.0,1130,2722.766812
50.0,1017,2742.719514
35.0,1020,2762.448418
26.0,972,2781.18095
44.0,1166,2804.077318
34.0,974,2823.194257
39.0,942,2841.404873
24.0,709,2854.989304
50.0,968,2873.652691
32.0,1030,2893.504582
18.0,517,2903.454092
27.0,795,2918.885347
41.0,982,2937.853797
43.0,1081,2958.657727
14.0,631,2970.688916
55.0,1330,2996.514785
55.0,1227,3020.104967
35.0,921,3037.881836
67.0,1421,3065.515425
69.0,1289,3090.346078
57.0,1301,3115.405925
103.0,1582,3145.95523
36.0,1022,3165.57802
71.0,1507,3194.667388
69.0,1517,3223.939401
35.0,943,3242.357988
60.0,1231,3265.80764
63.0,1453,3293.989391
48.0,1243,3317.974234
24.0,855,3334.448698
73.0,1306,3359.440306
81.0,1094,3380.147238
221.0,1483,3408.70501
46.0,1091,3429.520137
80.0,1594,3460.196718
92.0,1683,3492.496072
33.0,888,3509.549318
75.0,1433,3536.947122
78.0,1560,3566.733398
201.0,1612,3597.720029
3.0,252,3602.751427
72.0,1469,3630.864786
57.0,1261,3655.353309
113.0,1651,3687.102238
83.0,1545,3716.520133
105.0,1370,3742.894719
112.0,1430,3770.041634
53.0,1091,3791.151171
46.0,1289,3815.939094
40.0,1063,3836.363829
148.0,1886,3872.916812
26.0,841,3889.217617
59.0,1250,3913.061954
87.0,1461,3941.34407
104.0,1544,3970.93879
121.0,1639,4002.319175
103.0,1501,4031.14102
30.0,839,4047.408967
81.0,1470,4075.437356
34.0,603,4086.814927
78.0,1525,4116.069531
57.0,1277,4140.657517
70.0,1417,4167.467176
62.0,939,4185.532251
67.0,1217,4208.748205
99.0,1388,4235.133913
109.0,1602,4266.359472
112.0,1567,4296.496668
47.0,965,4315.232257
20.0,710,4329.352598
19.0,713,4343.220194
102.0,1600,4374.319074
131.0,1728,4407.301538
108.0,1524,4436.661472
20.0,722,4450.390108
58.0,938,4468.789244
61.0,1061,4489.069659
157.0,1453,4516.889203
88.0,1548,4546.408261
93.0,1241,4570.399764
317.0,1736,4603.50092
208.0,1786,4637.897305
302.0,1829,4672.579782
363.0,1650,4704.160872
12.0,455,4713.34071
18.0,533,4723.562728
246.0,1567,4753.506266
141.0,1472,4781.580507
249.0,1329,4806.557921
54.0,1031,4826.035487
273.0,1590,4856.325756
106.0,1491,4884.623483
142.0,1864,4920.166396
172.0,1629,4951.030827
365.0,1953,4988.398528
97.0,1293,5013.246969
277.0,1495,5041.39778
118.0,1296,5065.964258
282.0,1643,5096.953056
35.0,650,5109.982241
204.0,1874,5145.790744
212.0,1736,5178.923791
153.0,1464,5206.782399
70.0,1039,5227.030712
0.0,127,5229.476415
271.0,1815,5264.122287
82.0,1250,5288.048786
322.0,1460,5316.076595
311.0,2069,5355.280063
103.0,1465,5383.008311
180.0,1637,5414.288327
297.0,1724,5447.17223
342.0,1839,5481.964828
114.0,1301,5506.773632
323.0,1669,5538.334693
276.0,1464,5566.323973
351.0,1998,5604.033254
414.0,2796,5656.883717
133.0,1458,5684.787046
369.0,1841,5719.456671
351.0,2081,5758.922755
367.0,2053,5797.921002
395.0,2363,5842.954736
115.0,1408,5869.654855
349.0,1924,5906.045866
118.0,1448,5933.72669
424.0,2281,5976.989763
365.0,2026,6015.291485
356.0,2283,6058.767328
254.0,1832,6093.262912
370.0,1850,6128.051686
423.0,2682,6178.999372
382.0,1888,6214.876222
397.0,2386,6260.093134
298.0,1753,6293.039185
398.0,2254,6336.154587
299.0,1986,6373.649035
341.0,1954,6410.761283
306.0,1517,6439.411451
303.0,1952,6476.599355
412.0,2188,6517.75742
387.0,2415,6563.767399
13.0,544,6574.065351
287.0,1882,6609.465967
392.0,2978,6665.614558
342.0,2104,6705.885166
393.0,2032,6744.357559
170.0,1563,6773.496589
417.0,2595,6822.357785
175.0,1723,6854.661737
188.0,974,6872.948143
370.0,2170,6914.475072
392.0,2477,6961.145922
428.0,2369,7006.257041
403.0,2079,7045.339304
260.0,2042,7084.285923
420.0,2398,7129.40506
265.0,1735,7162.385364
325.0,1961,7198.993541
428.0,2327,7242.948497
321.0,2210,7284.714764
404.0,2268,7327.983683
391.0,2121,7368.165299
371.0,2041,7406.616498
398.0,2044,7445.42205
364.0,1964,7482.200831
431.0,3582,7550.03281
263.0,1722,7582.710262
410.0,1953,7619.60651
404.0,2160,7660.09516
385.0,2334,7704.470053
398.0,2025,7742.437389
390.0,1712,7774.353884
389.0,2059,7813.164091
388.0,2781,7866.105737
397.0,2675,7916.620709
423.0,2779,7969.149781
382.0,1799,8003.36866
357.0,1945,8040.112628
409.0,2902,8094.902445
344.0,2067,8133.858446
427.0,2191,8175.497889
375.0,2676,8225.952989
404.0,2526,8273.713497
386.0,1845,8308.731488
304.0,2059,8347.423284
400.0,2435,8393.461339
416.0,2465,8440.247458
120.0,1431,8467.517022
299.0,1904,8503.665112
368.0,1877,8539.026344
421.0,2542,8587.117603
415.0,2472,8634.024801
385.0,1981,8671.438352
190.0,1884,8707.380638
430.0,2516,8755.122287
321.0,2175,8796.120679
319.0,1704,8828.200313
403.0,2657,8877.832808
352.0,2052,8916.66093
394.0,2171,8957.981027
375.0,2146,8998.78276
416.0,2268,9041.670854
381.0,2516,9089.370666
395.0,2164,9130.096846
301.0,2167,9171.300015
386.0,2357,9215.688636
410.0,2419,9261.424457
424.0,2618,9310.843884
412.0,2883,9365.439538
428.0,2908,9420.206733
421.0,3164,9479.478139
398.0,2677,9530.544396
103.0,1116,9551.431997
428.0,2728,9602.652061
425.0,2708,9653.557254
468.0,2928,9708.408618
346.0,2202,9749.647572
350.0,2195,9791.151339
388.0,2586,9839.265236
445.0,4189,9918.661113
407.0,3207,9979.059067
364.0,2205,10020.64772
378.0,4541,10106.849436
424.0,3847,10179.030914
344.0,2525,10226.832568
436.0,2731,10278.769544
410.0,2416,10323.446923
408.0,4011,10398.596386
742.0,3774,10470.4282
400.0,3199,10531.03143
421.0,2132,10571.646709
311.0,1586,10601.810515
448.0,3446,10666.727368
408.0,2156,10707.415401
417.0,2753,10759.113395
379.0,1944,10795.990435
424.0,3579,10863.453109
565.0,3941,10938.440208
409.0,2416,10984.304366
407.0,1844,11019.270403
736.0,5038,11114.380939
296.0,2154,11155.161213
425.0,3261,11216.805912
427.0,2107,11256.859393
402.0,2502,11304.773482
583.0,5514,11409.470251
428.0,2876,11463.750954
424.0,2767,11517.066782
378.0,2671,11568.020737
415.0,2206,11609.954988
373.0,2202,11651.744279
421.0,2874,11705.830446
428.0,3690,11775.365908
481.0,3639,11844.279706
433.0,3020,11901.548479
433.0,2750,11953.496825
353.0,2021,11991.59192
394.0,2132,12031.574653
399.0,3822,12103.781857
425.0,3136,12162.688494
428.0,2596,12211.805923
411.0,2314,12255.587383
411.0,3306,12318.135853
419.0,2671,12369.101406
428.0,3758,12440.45502
389.0,2186,12481.472118
431.0,2866,12535.558208
410.0,2800,12588.852417
427.0,5805,12699.584091
827.0,6059,12814.552306
404.0,2307,12859.064887
387.0,2303,12902.582099
394.0,2349,12947.776904
427.0,3115,13007.034472
413.0,3152,13067.198694
391.0,2022,13105.500465
428.0,3714,13175.464022
332.0,2652,13226.269016
412.0,2411,13272.113494
419.0,2512,13319.282403
416.0,2170,13360.207439
330.0,2722,13412.283572
345.0,2488,13459.576145
410.0,2431,13505.37507
