#{"t_start": 1541001687.0158882, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
3.0,227,1227.566813
1.0,175,1231.439961
1.0,176,1235.03208
0.0,127,1237.667577
3.0,216,1242.155897
6.0,390,1250.831197
5.0,350,1258.430071
0.0,127,1261.082786
2.0,207,1265.551262
2.0,206,1269.882705
7.0,250,1275.178845
0.0,125,1277.885001
9.0,404,1286.816732
2.0,187,1291.033637
4.0,264,1296.835166
1.0,177,1300.837071
3.0,234,1305.707654
1.0,154,1308.96602
2.0,228,1314.07983
1.0,155,1317.128594
9.0,404,1326.324791
2.0,206,1330.569978
3.0,230,1335.838844
4.0,281,1341.833848
1.0,173,1345.584291
2.0,183,1349.645255
3.0,227,1354.538543
5.0,295,1361.038988
5.0,295,1367.495679
4.0,278,1373.712307
6.0,332,1380.778863
2.0,185,1384.811243
0.0,129,1387.435473
7.0,405,1396.41843
4.0,276,1402.245164
11.0,271,1408.232853
4.0,297,1414.462148
9.0,404,1423.287029
1.0,155,1426.690744
1.0,172,1430.080041
0.0,127,1432.613963
0.0,127,1435.279033
2.0,183,1439.41891
0.0,127,1441.89687
5.0,350,1449.529569
1.0,175,1453.071332
10.0,474,1463.708967
8.0,281,1469.619441
0.0,129,1472.498095
3.0,218,1477.168881
2.0,219,1481.848373
7.0,429,1491.177452
4.0,297,1497.617803
0.0,129,1500.152941
9.0,312,1506.945602
3.0,212,1511.209311
1.0,153,1514.514206
3.0,216,1519.36636
13.0,356,1527.084028
3.0,212,1531.844546
1.0,158,1534.883106
2.0,183,1538.66558
3.0,257,1544.194697
9.0,425,1553.37366
4.0,278,1559.233146
0.0,127,1561.780784
6.0,381,1569.954184
2.0,183,1573.590326
6.0,375,1581.809958
4.0,263,1587.282377
2.0,188,1591.011983
13.0,353,1598.644144
3.0,213,1602.918777
1.0,155,1606.108348
2.0,185,1609.978971
3.0,252,1615.002865
4.0,265,1620.419038
7.0,248,1625.348127
12.0,521,1636.372599
3.0,218,1640.811272
7.0,248,1645.825436
2.0,206,1649.941329
3.0,214,1654.478896
6.0,401,1663.252555
4.0,288,1669.083104
9.0,404,1677.751362
3.0,234,1682.493064
13.0,525,1693.563916
6.0,355,1700.876543
5.0,369,1708.558392
10.0,396,1716.782618
5.0,305,1722.96215
5.0,368,1730.621252
13.0,599,1743.243873
6.0,346,1750.516782
7.0,431,1759.472667
4.0,301,1765.629088
5.0,372,1773.386428
4.0,304,1779.523905
5.0,342,1786.958517
3.0,233,1791.742667
0.0,129,1794.161585
9.0,423,1802.990217
5.0,288,1808.738851
2.0,203,1812.690402
4.0,263,1818.161189
4.0,262,1823.486331
10.0,343,1830.629096
8.0,298,1836.811084
14.0,571,1848.586816
5.0,313,1854.741284
12.0,285,1860.518207
10.0,425,1869.248554
9.0,330,1875.738507
9.0,480,1885.697349
9.0,488,1895.639111
11.0,497,1905.90255
3.0,249,1911.133739
4.0,297,1917.001238
6.0,343,1924.158127
8.0,295,1930.29633
7.0,416,1938.646776
13.0,547,1949.516922
12.0,501,1959.65001
8.0,368,1967.147386
5.0,289,1973.138794
11.0,271,1978.311474
4.0,278,1984.012793
14.0,589,1996.021706
19.0,632,2008.906514
10.0,485,2018.696175
9.0,486,2028.562948
10.0,490,2038.342292
7.0,396,2046.38112
9.0,533,2057.246757
15.0,579,2068.908478
16.0,471,2078.427622
7.0,395,2086.119104
6.0,365,2093.397806
21.0,776,2109.333117
21.0,526,2119.843244
11.0,417,2128.100302
20.0,613,2140.428591
9.0,476,2149.878916
19.0,558,2160.923237
13.0,573,2172.111634
18.0,509,2182.159726
6.0,330,2188.560661
14.0,550,2199.822055
17.0,587,2211.605366
17.0,563,2222.744691
13.0,684,2236.289085
18.0,574,2247.587289
15.0,509,2257.775917
15.0,550,2268.681669
13.0,643,2281.629704
17.0,674,2294.817037
19.0,855,2311.852118
16.0,721,2325.959195
39.0,920,2344.516409
14.0,368,2351.640695
20.0,692,2365.016573
31.0,864,2382.023565
20.0,856,2398.73137
10.0,493,2408.378209
20.0,760,2423.442688
36.0,808,2439.268011
13.0,498,2449.16641
24.0,772,2464.389361
40.0,1236,2488.37079
43.0,1143,2510.829786
21.0,683,2524.231021
25.0,607,2535.865826
29.0,839,2552.186811
43.0,1031,2572.229496
12.0,530,2582.479284
75.0,1321,2608.115962
14.0,530,2618.422117
55.0,1073,2638.961775
20.0,610,2650.835795
23.0,843,2667.167809
27.0,785,2682.415059
46.0,1056,2702.905431
19.0,669,2715.694368
20.0,755,2730.476881
31.0,1065,2751.369522
16.0,583,2762.54266
34.0,1021,2782.210397
18.0,720,2796.279483
24.0,806,2811.970751
25.0,752,2826.535207
40.0,893,2843.94906
41.0,1182,2866.905122
66.0,1272,2891.401725
35.0,1030,2911.229267
54.0,1309,2936.804583
67.0,750,2951.151252
49.0,1112,2972.547416
79.0,1568,3002.927597
44.0,1232,3026.732117
37.0,929,3044.798675
30.0,859,3061.259935
42.0,1038,3081.127818
26.0,953,3099.565219
69.0,1315,3124.989372
91.0,1313,3150.481165
57.0,1286,3175.065471
59.0,1099,3196.132679
62.0,1307,3221.317771
89.0,1331,3247.358903
41.0,1230,3270.87135
31.0,1005,3290.273462
34.0,793,3305.408164
50.0,1297,3330.541538
79.0,1442,3358.17791
92.0,1454,3385.85941
43.0,1021,3405.444854
55.0,951,3423.622213
87.0,1382,3449.956187
20.0,660,3462.803067
44.0,1135,3484.328278
76.0,1266,3508.37336
93.0,1545,3538.580314
87.0,1490,3566.624923
109.0,1496,3595.223724
9.0,452,3604.354857
75.0,1485,3632.787148
78.0,1451,3660.777618
42.0,1063,3681.012812
66.0,1524,3710.363091
48.0,1094,3731.149564
54.0,1192,3754.162827
89.0,1457,3781.76653
38.0,1032,3801.776595
15.0,619,3813.57248
38.0,1197,3836.662809
71.0,1061,3856.970063
58.0,1342,3882.967592
77.0,1217,3906.260244
102.0,1430,3933.906855
43.0,660,3946.579429
41.0,762,3961.125629
65.0,1399,3987.812084
44.0,1131,4009.45698
53.0,974,4028.057576
93.0,1420,4055.557824
144.0,1779,4089.498181
335.0,1407,4116.52778
231.0,1237,4140.255647
117.0,1842,4175.413035
170.0,1749,4209.015728
61.0,1338,4234.420961
56.0,1239,4258.585828
236.0,1881,4294.676841
59.0,1116,4316.485974
18.0,623,4328.766235
4.0,256,4333.921157
52.0,920,4351.65361
83.0,1323,4377.08538
73.0,1283,4401.448788
221.0,2066,4441.416448
110.0,1325,4467.054391
0.0,127,4469.732033
101.0,1733,4503.004486
97.0,1461,4530.88322
81.0,1435,4558.0516
21.0,600,4569.691907
43.0,815,4585.041899
120.0,1580,4615.15607
284.0,1887,4651.389544
126.0,1583,4681.509978
62.0,1402,4708.267594
3.0,248,4713.902107
55.0,968,4732.060753
312.0,1590,4762.370333
140.0,1616,4793.148954
253.0,1509,4821.90323
231.0,1492,4850.29479
217.0,1554,4879.813259
267.0,2131,4920.313508
69.0,1243,4943.649317
22.0,812,4959.338763
249.0,1709,4991.634108
70.0,1201,5014.826718
203.0,1381,5040.78769
182.0,1658,5072.325164
183.0,1745,5105.276753
2.0,203,5109.641851
84.0,1099,5130.86639
228.0,1987,5168.674411
295.0,1672,5200.317173
126.0,1693,5233.921558
151.0,1564,5263.38135
369.0,1699,5295.940157
172.0,1670,5327.710383
89.0,1337,5353.269462
372.0,1527,5382.114179
195.0,1757,5415.578468
84.0,1253,5439.30383
222.0,1765,5472.811904
269.0,1860,5508.313895
35.0,1073,5528.328671
71.0,1173,5551.003797
297.0,1914,5586.997188
113.0,1596,5617.315109
252.0,1534,5645.901706
323.0,2275,5689.504522
301.0,1799,5723.536089
394.0,1895,5759.30622
214.0,1997,5797.237652
244.0,1760,5830.765475
127.0,1532,5859.803832
384.0,2120,5899.847501
138.0,1547,5929.225645
322.0,1702,5961.82831
388.0,1796,5995.525714
287.0,2119,6035.995005
189.0,1717,6068.352012
355.0,2080,6107.49157
343.0,2059,6146.375754
302.0,1388,6172.883991
147.0,1330,6198.006125
373.0,1960,6235.212768
333.0,1750,6268.132432
319.0,2045,6307.189262
380.0,2129,6347.290095
325.0,1866,6382.652036
105.0,1409,6409.19761
414.0,2366,6454.03371
64.0,1048,6473.90444
313.0,2160,6514.938567
415.0,2540,6563.15958
286.0,1981,6600.944137
376.0,2348,6644.83957
164.0,1762,6678.303791
382.0,2078,6717.865647
343.0,2137,6758.234877
427.0,3308,6820.476068
418.0,2310,6863.867558
346.0,1627,6894.884992
386.0,2129,6935.505512
287.0,1904,6971.402313
417.0,3977,7046.65932
384.0,2108,7087.063506
378.0,3068,7144.732745
355.0,1916,7181.057167
409.0,2294,7224.222637
433.0,3087,7282.530904
180.0,1213,7305.667839
370.0,2130,7346.037991
391.0,2947,7401.848743
404.0,1900,7437.646846
321.0,2180,7478.829149
373.0,2332,7522.492803
345.0,1636,7553.777315
410.0,2698,7604.708764
78.0,1176,7626.626636
300.0,1575,7656.359746
377.0,2042,7694.85763
366.0,2226,7736.683897
394.0,2342,7780.871969
432.0,2533,7828.86408
375.0,2017,7867.050982
390.0,2198,7908.511026
388.0,2365,7953.253364
431.0,3148,8013.099037
366.0,2772,8065.542992
358.0,1928,8101.556513
421.0,2079,8141.275685
380.0,2203,8182.897803
349.0,2419,8228.576314
350.0,2359,8272.967443
313.0,2063,8312.033943
156.0,1651,8343.212422
310.0,2254,8385.544073
408.0,2324,8429.697626
403.0,2616,8479.575072
403.0,2055,8518.576387
414.0,2367,8563.152152
423.0,3260,8625.063351
258.0,1496,8653.172183
372.0,2046,8692.185538
425.0,2814,8745.651062
399.0,2047,8784.455349
407.0,2647,8834.194773
421.0,2278,8876.835988
424.0,3283,8939.1227
399.0,2524,8987.10209
415.0,2044,9025.84913
370.0,2315,9069.926512
388.0,2160,9110.601128
365.0,2274,9153.672373
386.0,2399,9199.023524
353.0,2128,9239.189274
369.0,2273,9282.061599
419.0,2587,9331.19314
416.0,2721,9382.52762
402.0,2423,9427.87142
434.0,3186,9487.730411
389.0,3625,9556.532773
410.0,5281,9656.179964
408.0,2066,9694.994825
330.0,2093,9733.832191
414.0,3423,9798.698793
443.0,3286,9859.865158
416.0,2772,9912.256569
417.0,2509,9959.480201
417.0,2440,10005.862299
415.0,2757,10057.751245
416.0,3843,10130.753671
419.0,2305,10173.966049
398.0,2308,10217.217341
492.0,3927,10291.702003
715.0,4870,10382.923831
417.0,3680,10452.433702
458.0,3131,10511.680188
425.0,2618,10561.079786
326.0,2072,10601.095831
407.0,1974,10638.520139
428.0,2810,10690.973539
424.0,3000,10747.662739
428.0,4193,10826.937098
423.0,3523,10893.582368
425.0,2981,10950.344037
362.0,1533,10979.268619
421.0,2689,11030.294773
425.0,4342,11112.04325
428.0,2257,11155.002486
706.0,3289,11217.199771
398.0,2398,11262.662812
413.0,3192,11323.788243
407.0,3318,11386.289041
412.0,2231,11428.810328
421.0,3121,11488.350318
442.0,3089,11547.448989
413.0,3141,11607.07905
425.0,2712,11658.985483
845.0,5050,11754.24551
424.0,2218,11795.782138
417.0,2739,11848.042035
431.0,2755,11899.934728
384.0,3972,11974.799688
47.0,822,11990.470823
424.0,2649,12040.255368
374.0,2162,12080.549436
431.0,4706,12169.76144
411.0,2693,12220.645886
48.0,1124,12241.612008
419.0,2338,12286.011661
424.0,2921,12341.771031
22.0,638,12353.545975
434.0,4062,12430.51891
407.0,4481,12515.122491
398.0,2251,12557.573938
410.0,2611,12607.644121
410.0,2119,12648.027234
428.0,2296,12691.126645
420.0,1738,12724.34776
420.0,2618,12773.786582
428.0,2985,12830.581707
382.0,2547,12879.396582
413.0,2530,12927.62451
425.0,2982,12984.551195
845.0,5872,13096.816659
398.0,2590,13145.223329
428.0,2709,13196.915766
428.0,2673,13247.519054
438.0,4739,13337.269697
433.0,3139,13397.072272
438.0,2746,13449.56199
