#{"t_start": 1541001687.0131538, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
0.0,127,727.823377
2.0,202,732.335111
2.0,198,736.324608
2.0,202,740.646165
0.0,129,743.474379
0.0,129,746.192776
0.0,127,748.744459
0.0,127,751.422109
5.0,350,759.086911
5.0,350,766.987056
3.0,248,772.30441
0.0,125,774.836698
0.0,125,777.790378
5.0,331,784.957439
7.0,441,794.904675
2.0,202,799.133765
2.0,202,803.951186
0.0,129,806.620551
0.0,125,809.254179
0.0,127,812.071163
4.0,299,819.058676
0.0,127,821.698379
2.0,202,826.233989
5.0,350,833.786738
0.0,127,836.698474
0.0,129,839.279948
9.0,404,848.701629
0.0,127,851.096765
2.0,202,855.445033
2.0,202,860.091698
5.0,329,867.206411
10.0,453,877.199905
1.0,157,880.465639
4.0,297,887.148803
0.0,129,889.820394
2.0,198,894.266286
2.0,200,898.597747
2.0,202,902.933185
0.0,127,905.387522
2.0,203,909.912046
3.0,248,915.374278
0.0,129,918.176688
4.0,319,925.076468
0.0,129,927.641353
2.0,223,932.717757
9.0,404,942.124814
3.0,233,947.077985
9.0,404,956.226065
2.0,202,960.483825
2.0,202,964.970257
2.0,202,969.284236
4.0,277,975.163677
1.0,155,978.632817
1.0,177,982.420554
5.0,350,990.288804
1.0,176,994.062731
2.0,207,998.562356
2.0,187,1002.711169
5.0,350,1010.479156
1.0,176,1014.414652
2.0,200,1018.643987
0.0,129,1021.208874
0.0,129,1024.029608
4.0,317,1031.038679
0.0,127,1033.699666
2.0,202,1038.144567
3.0,248,1043.35264
5.0,352,1051.016681
0.0,129,1053.663411
2.0,202,1057.9821
4.0,282,1064.1623
6.0,383,1072.744403
0.0,129,1075.474524
1.0,155,1078.693165
4.0,297,1085.14184
2.0,204,1089.614188
5.0,352,1097.529891
0.0,127,1100.069205
0.0,127,1102.579447
6.0,341,1110.232713
0.0,125,1112.790957
3.0,250,1118.331861
3.0,230,1123.345243
0.0,129,1126.071749
4.0,258,1131.957982
0.0,127,1134.574372
13.0,459,1144.603306
0.0,127,1147.279674
0.0,129,1150.12227
9.0,404,1159.106425
0.0,127,1161.760102
0.0,125,1164.297415
1.0,157,1167.622829
0.0,127,1170.174372
6.0,377,1178.611756
0.0,129,1181.235388
4.0,299,1187.701273
1.0,155,1190.913651
4.0,319,1198.111857
0.0,127,1200.626066
0.0,125,1203.13664
4.0,280,1209.456651
2.0,205,1213.796013
2.0,188,1217.740935
0.0,127,1220.61964
0.0,129,1223.288495
0.0,127,1225.919965
3.0,230,1230.791117
0.0,129,1233.651545
5.0,341,1241.006533
1.0,174,1244.821964
6.0,381,1253.03061
2.0,187,1257.06006
3.0,268,1262.787444
1.0,178,1266.620624
4.0,321,1273.584968
3.0,214,1278.303244
2.0,220,1283.044179
2.0,186,1286.917071
3.0,236,1292.268828
0.0,129,1294.91441
0.0,129,1297.656763
2.0,185,1301.727396
3.0,252,1307.074645
1.0,159,1310.481266
1.0,155,1313.870149
2.0,187,1317.642251
0.0,127,1320.206106
0.0,127,1322.925107
0.0,129,1325.764982
1.0,155,1328.803727
5.0,326,1336.32337
5.0,352,1344.017128
0.0,127,1346.820044
4.0,299,1353.3417
3.0,230,1358.579887
7.0,250,1363.68256
0.0,129,1366.358016
1.0,155,1369.850406
7.0,388,1378.13664
6.0,419,1387.558386
2.0,228,1392.361817
1.0,155,1395.724076
1.0,176,1399.313593
3.0,216,1404.130844
4.0,267,1409.721256
2.0,183,1413.372047
0.0,125,1416.026133
2.0,184,1419.83833
9.0,404,1428.611858
2.0,220,1433.308604
1.0,157,1436.600984
5.0,313,1443.574968
4.0,297,1450.056106
1.0,155,1453.139525
0.0,129,1455.693107
1.0,157,1459.021231
1.0,157,1462.481909
0.0,125,1464.944489
9.0,327,1471.949333
2.0,183,1476.04922
2.0,206,1480.362776
4.0,266,1486.184873
0.0,129,1488.71519
1.0,175,1492.279377
1.0,155,1495.558913
1.0,155,1498.660764
1.0,155,1501.796907
9.0,400,1510.401114
1.0,152,1513.555704
8.0,299,1520.393641
0.0,129,1522.923932
4.0,267,1528.83373
4.0,319,1535.72837
1.0,154,1538.815433
4.0,299,1545.194795
5.0,372,1553.199574
10.0,431,1562.499717
1.0,176,1566.205951
5.0,348,1573.48451
2.0,206,1577.924562
0.0,129,1580.535451
2.0,184,1584.262294
4.0,261,1589.610633
13.0,457,1599.482088
5.0,334,1606.58918
5.0,308,1613.00602
9.0,425,1621.738725
3.0,233,1626.437575
15.0,535,1637.708452
5.0,309,1644.141147
6.0,358,1651.744604
6.0,375,1659.581905
12.0,497,1670.290736
10.0,450,1679.824668
12.0,321,1686.628084
4.0,285,1692.480972
9.0,366,1699.979905
5.0,351,1707.356306
11.0,438,1716.396042
9.0,347,1723.476013
7.0,250,1728.652856
2.0,219,1733.08666
2.0,221,1737.693257
11.0,529,1748.664757
4.0,321,1755.309752
15.0,431,1764.30007
16.0,680,1778.416039
2.0,201,1782.862732
13.0,536,1794.22326
8.0,277,1799.791156
21.0,850,1817.71178
12.0,322,1824.565361
4.0,259,1829.693065
9.0,471,1839.428012
4.0,302,1845.77532
11.0,472,1855.139087
11.0,423,1863.756251
14.0,584,1875.738874
10.0,450,1885.047259
14.0,526,1895.802022
5.0,331,1902.578572
15.0,599,1915.115032
13.0,554,1926.715366
8.0,471,1936.465507
10.0,490,1946.262136
12.0,561,1957.564617
14.0,695,1972.091801
9.0,483,1981.744212
21.0,709,1996.405859
11.0,462,2005.812229
6.0,363,2012.983463
12.0,601,2025.284947
11.0,558,2036.575001
19.0,699,2050.732461
18.0,607,2062.954139
6.0,400,2071.088829
10.0,464,2080.471802
10.0,551,2091.603684
7.0,387,2099.241194
18.0,401,2107.364763
9.0,506,2117.219389
10.0,466,2126.483669
19.0,767,2142.172725
10.0,502,2152.133694
12.0,560,2163.138941
12.0,564,2174.145391
13.0,586,2185.805836
18.0,556,2196.926608
11.0,409,2205.21731
21.0,669,2218.488207
21.0,709,2232.772221
11.0,485,2242.291802
15.0,683,2255.897645
5.0,358,2263.024425
23.0,693,2276.809146
31.0,965,2295.906756
16.0,688,2309.436849
12.0,601,2321.378085
9.0,524,2331.927616
11.0,543,2342.552951
23.0,575,2353.812709
18.0,665,2366.631672
28.0,889,2384.104211
21.0,801,2399.784328
20.0,813,2415.904215
30.0,872,2433.200702
6.0,374,2440.286384
18.0,659,2453.551254
27.0,847,2470.116757
42.0,1036,2490.18071
46.0,1117,2512.259265
40.0,1193,2535.483644
42.0,1198,2558.7806
28.0,973,2577.729996
29.0,911,2595.495666
38.0,1146,2617.858361
29.0,1004,2637.042134
29.0,802,2652.694163
68.0,1427,2680.551223
28.0,793,2696.002035
35.0,1154,2718.521917
17.0,750,2732.953565
28.0,924,2751.041253
40.0,1017,2770.689066
62.0,1143,2792.917113
22.0,785,2808.361117
33.0,1122,2830.307719
48.0,1171,2852.907348
53.0,1345,2879.035888
32.0,977,2897.932883
80.0,1643,2929.814664
39.0,1200,2952.97491
43.0,1173,2975.750065
41.0,1082,2996.642699
68.0,1434,3024.315437
43.0,1017,3044.025439
79.0,1666,3076.254594
16.0,695,3089.566592
58.0,1185,3112.430658
76.0,1635,3144.032901
56.0,1348,3170.057755
35.0,1111,3191.250574
25.0,863,3207.97542
22.0,778,3222.74608
23.0,664,3235.519607
45.0,1157,3257.86262
45.0,924,3275.484038
36.0,1082,3296.505222
47.0,972,3314.970231
34.0,882,3332.089555
41.0,1129,3353.570049
66.0,1541,3382.973847
51.0,1225,3406.624672
54.0,1255,3430.567774
239.0,1263,3454.887811
49.0,1143,3476.75803
81.0,1450,3504.408839
40.0,1071,3525.061052
106.0,1725,3558.274168
51.0,1063,3578.436852
30.0,1061,3598.650819
48.0,746,3613.297326
83.0,1337,3638.916352
85.0,1283,3663.533897
101.0,1586,3694.349729
161.0,1785,3728.270838
66.0,1418,3755.549019
75.0,1346,3781.083552
47.0,1072,3801.884736
73.0,1354,3827.933844
56.0,1127,3849.78496
60.0,1316,3875.047625
79.0,1501,3904.063432
122.0,1521,3933.343905
80.0,949,3951.587431
115.0,1604,3982.377262
100.0,1425,4009.68229
18.0,731,4023.369856
101.0,1495,4052.317466
85.0,1559,4082.253916
49.0,1135,4103.884782
90.0,1205,4126.85504
57.0,1075,4147.497478
59.0,1242,4171.218407
103.0,1413,4198.415146
59.0,1320,4223.458421
35.0,1020,4243.199061
57.0,1104,4264.14083
65.0,1197,4287.336685
353.0,1484,4316.079048
21.0,626,4328.327567
18.0,703,4342.108042
53.0,955,4360.73701
97.0,1512,4389.583411
106.0,1594,4420.195942
70.0,1373,4446.814165
54.0,1190,4470.314024
92.0,1475,4498.315711
88.0,1524,4527.424951
86.0,1524,4556.47603
401.0,2020,4595.331577
104.0,1358,4621.34387
102.0,1115,4642.609914
331.0,1939,4679.649366
235.0,1327,4704.920078
12.0,411,4713.244616
35.0,781,4728.138038
221.0,1115,4749.409939
99.0,1420,4776.493314
110.0,1200,4799.121211
202.0,1891,4834.85554
314.0,1573,4865.04516
88.0,1436,4892.439723
414.0,1529,4921.359757
284.0,1620,4952.105472
204.0,1109,4973.449527
67.0,1349,4999.032498
156.0,1838,5033.979007
360.0,1885,5069.895204
366.0,2037,5108.924834
9.0,411,5117.169537
299.0,2006,5155.085934
375.0,2136,5195.975431
187.0,1525,5225.274548
291.0,1689,5257.981784
210.0,1981,5296.086681
118.0,1488,5324.537658
362.0,1880,5360.380175
243.0,1946,5397.309308
209.0,1833,5432.029547
349.0,1899,5468.250598
99.0,1290,5492.501524
350.0,1472,5520.457282
104.0,1451,5548.122714
298.0,2028,5586.553336
125.0,1540,5615.542062
366.0,2078,5654.617711
197.0,1523,5684.127215
381.0,2289,5727.212409
145.0,1597,5757.612851
315.0,2359,5802.624531
399.0,2340,5847.328324
265.0,1691,5879.009707
253.0,1974,5916.385111
281.0,1604,5946.766728
358.0,1927,5983.678724
365.0,2221,6025.711273
299.0,1773,6059.335757
409.0,1630,6090.022348
162.0,1382,6115.887709
369.0,1765,6149.022219
256.0,1540,6178.33561
346.0,2030,6216.934839
371.0,1982,6254.440651
302.0,2072,6293.562364
424.0,2699,6345.088895
428.0,2442,6391.406986
351.0,2216,6433.360951
350.0,2032,6471.913912
386.0,2116,6511.912972
217.0,2693,6563.213083
121.0,1550,6592.649736
391.0,2090,6632.057127
405.0,2028,6670.259061
329.0,2020,6708.686211
303.0,1881,6744.333585
341.0,2120,6784.123739
338.0,2520,6831.509467
383.0,1844,6866.070009
202.0,1700,6898.593636
229.0,1712,6930.854431
201.0,1597,6960.963717
420.0,2045,6999.774736
346.0,2394,7045.006494
359.0,2020,7083.51946
398.0,2057,7122.106882
370.0,1830,7156.789204
421.0,2489,7203.799194
340.0,2064,7242.587455
382.0,2276,7285.848887
389.0,1855,7320.869016
414.0,3447,7386.179066
425.0,3151,7446.167662
404.0,4566,7532.107841
389.0,2097,7572.215926
432.0,2445,7618.543219
346.0,2112,7658.057187
384.0,2057,7696.932125
409.0,2281,7739.746982
393.0,2281,7782.795699
433.0,2854,7836.97617
401.0,2503,7884.402064
369.0,2210,7926.194776
317.0,1648,7957.018323
495.0,5165,8055.030297
242.0,1871,8090.255934
410.0,2321,8134.234986
436.0,2338,8178.593712
425.0,2347,8222.9272
406.0,2604,8272.115756
402.0,2261,8315.153866
374.0,1879,8350.442622
413.0,2262,8393.019711
125.0,1474,8420.961805
413.0,2279,8464.206141
431.0,2841,8518.332615
304.0,2051,8556.867122
409.0,2453,8603.561618
181.0,1482,8631.522613
375.0,2356,8676.282696
375.0,2018,8714.635203
367.0,3376,8778.461774
385.0,2720,8829.901681
405.0,2984,8885.777441
381.0,2008,8923.898655
387.0,2175,8965.364029
385.0,2538,9013.327876
285.0,2248,9056.100412
381.0,2775,9108.536197
409.0,2951,9164.408333
515.0,3651,9233.421908
424.0,2601,9282.692633
403.0,3140,9342.201703
350.0,1988,9379.830668
324.0,2498,9426.614116
420.0,2691,9476.887597
402.0,2871,9531.595844
417.0,2818,9584.734056
418.0,2408,9629.889532
308.0,1802,9663.967525
342.0,2132,9703.65967
402.0,2278,9745.916338
398.0,2283,9789.32513
416.0,2972,9844.930821
424.0,2943,9900.382521
409.0,3897,9973.781904
380.0,2314,10017.811813
377.0,2923,10073.028431
380.0,2002,10111.010581
351.0,2094,10150.041717
379.0,2423,10195.38831
424.0,3820,10268.061468
739.0,4523,10352.423228
419.0,2474,10398.887607
362.0,2245,10441.620754
405.0,2261,10484.19856
414.0,5194,10583.201054
463.0,5143,10680.360785
407.0,2450,10726.818143
436.0,3085,10785.187458
423.0,2604,10834.243397
379.0,2479,10880.950883
370.0,2195,10922.591574
388.0,2552,10971.49586
320.0,1787,11004.830048
364.0,2032,11043.396845
641.0,4231,11123.362854
419.0,5496,11227.928964
412.0,2952,11283.69736
418.0,3244,11345.27439
380.0,4643,11433.408443
421.0,3204,11494.90186
451.0,3419,11560.145663
416.0,2537,11608.203636
369.0,2115,11648.914037
813.0,5574,11754.016569
434.0,2791,11806.603727
410.0,2291,11850.10057
317.0,2270,11892.85837
425.0,4766,11982.985533
390.0,3638,12051.655514
404.0,2920,12106.662676
424.0,4230,12186.383139
428.0,2785,12239.171903
386.0,3613,12307.686115
380.0,1867,12343.496114
18.0,674,12355.9384
552.0,4260,12436.947673
448.0,4015,12512.551413
424.0,2845,12566.34169
455.0,4539,12653.018987
399.0,2250,12695.748814
389.0,3243,12757.089767
414.0,2630,12806.719507
414.0,2690,12858.688017
393.0,2161,12899.615917
411.0,2014,12938.13972
352.0,3508,13005.12148
427.0,2686,13055.932038
394.0,2025,13094.836187
419.0,3355,13157.684275
271.0,1935,13194.881406
857.0,5559,13300.657375
385.0,1774,13333.913938
394.0,2341,13378.310856
794.0,4801,13469.84857
406.0,2692,13520.733415
