#{"t_start": 1541001686.759088, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
7.0,448,742.401535
4.0,297,748.930566
6.0,397,757.725589
1.0,175,761.38634
0.0,129,764.042089
4.0,297,770.67518
0.0,127,773.395679
5.0,350,781.322386
0.0,129,784.00837
0.0,129,786.626302
0.0,129,789.540354
0.0,127,792.084029
0.0,129,794.648089
0.0,129,797.258251
4.0,296,804.123425
1.0,154,807.42618
0.0,127,810.131953
0.0,127,813.175556
2.0,202,817.603638
0.0,129,820.332136
9.0,404,829.448232
6.0,400,838.491954
0.0,127,841.187317
0.0,127,843.802266
5.0,350,851.658938
5.0,350,859.48197
2.0,200,864.042914
0.0,129,866.561522
0.0,125,868.979594
1.0,157,872.406903
0.0,129,874.945371
2.0,202,879.163607
0.0,129,881.917177
0.0,127,884.593263
7.0,406,893.585726
3.0,271,899.845924
0.0,129,902.487003
9.0,402,911.433802
0.0,127,914.094363
10.0,451,924.22044
4.0,297,930.844085
0.0,129,933.622321
0.0,125,936.2691
0.0,129,939.007003
4.0,299,945.680893
3.0,251,951.121384
5.0,350,958.978195
0.0,125,961.579333
0.0,127,964.108914
9.0,404,973.184142
2.0,198,977.507435
2.0,203,981.871874
4.0,279,988.163032
1.0,153,991.343862
6.0,399,1000.487318
1.0,173,1004.151793
0.0,127,1006.78049
8.0,352,1014.799622
1.0,177,1018.470604
0.0,125,1020.983001
7.0,324,1028.224177
2.0,202,1032.601702
6.0,378,1041.072666
0.0,127,1043.563525
1.0,177,1047.390331
3.0,255,1052.713681
0.0,127,1055.171152
1.0,178,1059.205789
1.0,155,1062.416879
1.0,155,1065.657692
8.0,350,1073.499783
1.0,157,1076.883413
3.0,248,1082.181319
3.0,256,1087.766101
1.0,157,1091.136269
1.0,173,1094.95249
0.0,129,1097.481658
1.0,175,1101.159061
0.0,129,1104.028128
0.0,125,1106.538331
6.0,382,1114.881796
3.0,249,1120.389912
5.0,350,1128.458971
1.0,157,1131.818506
2.0,202,1136.097033
1.0,173,1139.849155
0.0,129,1142.398575
0.0,129,1144.899302
2.0,185,1148.901121
3.0,253,1154.699109
2.0,202,1158.929523
0.0,129,1161.454158
4.0,259,1167.277332
9.0,404,1176.314013
0.0,125,1178.866472
0.0,129,1181.489649
5.0,350,1189.107913
7.0,413,1198.490071
5.0,343,1205.859559
4.0,301,1212.642274
4.0,261,1218.284678
5.0,350,1226.347906
1.0,154,1229.491071
0.0,127,1232.263056
3.0,250,1237.616952
4.0,266,1243.526775
1.0,157,1246.772667
1.0,155,1249.898317
2.0,204,1254.408675
3.0,236,1259.248456
5.0,372,1267.457924
2.0,204,1271.790655
3.0,252,1277.326348
1.0,177,1281.024475
0.0,129,1283.723189
2.0,201,1287.952739
3.0,276,1294.168738
6.0,357,1302.340067
0.0,127,1304.860991
1.0,178,1308.617629
3.0,214,1313.411907
0.0,125,1315.875412
7.0,418,1325.313352
0.0,129,1327.864005
3.0,235,1332.871832
2.0,220,1337.905555
3.0,216,1342.425866
2.0,223,1347.534356
1.0,176,1351.223142
2.0,183,1355.08111
3.0,218,1359.941394
2.0,217,1364.393077
1.0,155,1367.696969
10.0,435,1377.376608
3.0,218,1382.151762
3.0,218,1386.758197
0.0,129,1389.354321
1.0,176,1393.25773
5.0,350,1400.716699
3.0,218,1405.516785
0.0,127,1408.03295
5.0,372,1416.086034
9.0,404,1424.766008
5.0,302,1431.292169
2.0,200,1435.624577
14.0,504,1446.835733
1.0,176,1450.698912
2.0,201,1454.719459
0.0,129,1457.378455
4.0,267,1463.346344
5.0,366,1471.17625
4.0,260,1477.032437
9.0,418,1486.289517
9.0,404,1494.827221
7.0,250,1500.288592
1.0,155,1503.34455
2.0,188,1507.445643
3.0,250,1512.645865
4.0,282,1519.064365
4.0,276,1524.950865
1.0,155,1528.327001
6.0,344,1535.791119
6.0,397,1544.351882
10.0,377,1552.450837
14.0,382,1560.682936
7.0,248,1565.94459
7.0,430,1575.157078
0.0,129,1577.753057
3.0,233,1582.66077
2.0,202,1586.807168
3.0,273,1592.373889
2.0,205,1596.835793
6.0,380,1604.750163
13.0,549,1616.40259
11.0,469,1626.123955
17.0,605,1638.92882
4.0,263,1644.391573
6.0,397,1652.838545
2.0,207,1657.048108
6.0,359,1664.797091
4.0,303,1670.960126
2.0,203,1675.294902
3.0,234,1679.940081
5.0,326,1686.886354
4.0,260,1692.200089
7.0,397,1700.394058
11.0,271,1705.956732
12.0,495,1716.282241
4.0,283,1722.037983
5.0,295,1728.182812
2.0,224,1732.628426
4.0,298,1738.913922
11.0,482,1748.873127
4.0,290,1754.820405
12.0,523,1765.778559
5.0,294,1771.969379
6.0,374,1779.479395
3.0,270,1785.302523
13.0,562,1797.192832
15.0,600,1809.705769
7.0,428,1818.616502
8.0,458,1828.274016
19.0,557,1839.833332
13.0,536,1850.990302
7.0,445,1859.940192
15.0,388,1868.025126
15.0,578,1879.903847
5.0,306,1885.908404
14.0,575,1897.62787
11.0,442,1906.905197
11.0,428,1915.708007
10.0,498,1926.138819
19.0,615,1938.902837
7.0,416,1947.170243
6.0,357,1954.353147
7.0,412,1962.724745
4.0,283,1968.22355
8.0,452,1977.361089
18.0,601,1989.778881
8.0,401,1997.991802
10.0,379,2005.616298
14.0,683,2019.51287
8.0,426,2028.056748
12.0,285,2033.614432
12.0,446,2042.52573
9.0,510,2052.903939
11.0,528,2063.535279
9.0,458,2072.83672
9.0,482,2082.523831
6.0,395,2090.469127
23.0,485,2100.183611
15.0,430,2108.837585
16.0,496,2118.771972
14.0,580,2130.27754
23.0,775,2146.026817
21.0,749,2160.921193
18.0,542,2171.428409
25.0,520,2181.710258
15.0,719,2196.121187
8.0,412,2204.526904
14.0,623,2216.784595
21.0,795,2232.860829
12.0,501,2242.77433
18.0,709,2256.912758
21.0,823,2273.497895
20.0,756,2288.281327
20.0,497,2298.09283
25.0,804,2314.15906
27.0,585,2325.58374
22.0,719,2339.791863
19.0,817,2356.196137
15.0,643,2368.511351
16.0,634,2380.781119
33.0,977,2400.112793
18.0,588,2411.831163
10.0,520,2422.046011
17.0,639,2434.4795
5.0,315,2440.349895
17.0,672,2453.8924
47.0,1110,2475.700623
27.0,905,2493.288233
12.0,618,2505.204999
22.0,630,2517.467768
38.0,1159,2539.938032
34.0,1003,2559.527173
14.0,593,2571.05846
35.0,1002,2590.641128
25.0,725,2604.558836
15.0,647,2617.09159
44.0,984,2635.888669
50.0,1154,2658.342239
42.0,975,2677.330688
41.0,1151,2699.881397
15.0,735,2713.870321
45.0,1063,2734.778721
42.0,994,2754.097286
49.0,1250,2778.46473
27.0,903,2795.955277
56.0,942,2814.418445
36.0,1123,2836.258846
33.0,938,2854.456315
22.0,772,2869.428987
68.0,1306,2894.56104
32.0,895,2911.813396
28.0,858,2928.461915
25.0,652,2941.022182
30.0,913,2958.562199
49.0,1054,2978.917353
45.0,1060,2999.340498
79.0,1456,3027.469423
10.0,477,3036.565685
33.0,978,3055.521169
45.0,1101,3076.716531
76.0,1272,3101.436764
77.0,1458,3129.414414
55.0,1407,3156.509994
33.0,1023,3176.233081
79.0,1517,3205.591738
60.0,1543,3235.378906
45.0,1193,3258.482181
37.0,989,3277.531393
45.0,1189,3300.337989
43.0,1026,3320.040664
18.0,700,3333.501411
71.0,1448,3361.239411
101.0,1602,3391.807085
60.0,1112,3413.417788
108.0,1497,3442.115354
83.0,1437,3469.477973
40.0,1285,3494.063393
128.0,1713,3527.000275
89.0,1192,3549.851722
88.0,1240,3573.432729
86.0,1405,3600.52291
25.0,737,3614.87738
71.0,1484,3643.314925
54.0,1288,3668.167426
98.0,1423,3695.637524
88.0,1546,3725.078161
87.0,1465,3753.275856
32.0,1045,3773.044165
72.0,987,3791.956315
60.0,1217,3815.401164
43.0,1097,3836.444962
82.0,1387,3863.391911
82.0,1706,3896.359075
52.0,1188,3919.233257
54.0,1202,3942.422523
172.0,1809,3977.235977
145.0,1519,4006.300902
74.0,1489,4034.985138
68.0,1425,4062.238267
222.0,1408,4089.094075
62.0,1161,4111.469637
190.0,1778,4145.545853
140.0,1534,4174.814837
117.0,1319,4200.227219
45.0,791,4214.951479
73.0,1452,4243.062856
308.0,1788,4277.504082
76.0,1495,4306.252587
194.0,1062,4326.905607
27.0,493,4337.211626
56.0,1037,4357.212601
64.0,1455,4385.087901
118.0,1466,4413.303541
51.0,1250,4437.210569
135.0,1615,4468.651025
60.0,1287,4493.545665
110.0,1327,4518.753201
58.0,937,4536.573811
122.0,1277,4561.016745
63.0,1222,4584.424382
111.0,1350,4610.174613
125.0,1243,4633.884531
89.0,1457,4661.651012
130.0,1578,4691.702886
33.0,996,4710.978779
0.0,129,4713.559637
42.0,941,4731.591933
72.0,1190,4754.384099
201.0,1764,4787.750091
118.0,1311,4812.704268
132.0,1513,4841.387745
93.0,1430,4868.776506
369.0,1770,4902.546572
231.0,1631,4933.479934
304.0,1833,4968.303234
352.0,1722,5001.126527
43.0,1197,5024.03835
188.0,1742,5056.905146
223.0,1642,5087.873499
145.0,1151,5110.676359
190.0,1604,5141.256257
284.0,1917,5177.737564
302.0,1247,5201.360378
225.0,1242,5225.173265
0.0,129,5227.872394
77.0,1380,5254.389899
206.0,1576,5284.492319
78.0,1324,5309.735929
137.0,1530,5338.821813
255.0,1585,5369.267499
354.0,2050,5408.139222
303.0,1811,5442.442305
344.0,1993,5480.473489
259.0,1609,5510.895391
306.0,2024,5549.500801
175.0,1939,5586.161599
345.0,1894,5621.99374
324.0,1697,5653.749907
125.0,1402,5680.735348
217.0,1720,5713.456355
147.0,1211,5736.295891
282.0,1630,5767.046031
270.0,2049,5806.092431
364.0,1943,5842.902732
263.0,1997,5880.757284
386.0,1724,5913.224696
69.0,1083,5934.151925
369.0,2175,5975.427377
371.0,2005,6013.344963
196.0,1860,6048.681574
100.0,1194,6071.035076
326.0,1625,6101.549095
272.0,1529,6130.310345
392.0,2315,6174.460889
413.0,1834,6209.270872
336.0,1900,6245.152369
365.0,2006,6283.020359
303.0,1496,6311.528975
403.0,2578,6360.258463
314.0,1847,6395.371352
307.0,1948,6432.257596
364.0,2243,6474.728315
72.0,1154,6496.820182
424.0,2391,6541.735674
220.0,1693,6574.211376
376.0,2182,6615.471422
124.0,1670,6646.544875
412.0,2179,6688.141995
325.0,1622,6718.936997
166.0,1657,6750.074291
186.0,1678,6781.713743
313.0,1915,6817.34655
428.0,3074,6875.439434
358.0,1866,6911.014051
420.0,3064,6969.383601
378.0,2505,7016.587074
353.0,1566,7046.12962
283.0,1954,7083.372565
354.0,1953,7120.029703
345.0,1948,7156.898597
344.0,2158,7197.538482
254.0,1743,7230.49379
315.0,1829,7264.831523
400.0,2764,7317.435691
378.0,1880,7353.298693
353.0,2018,7391.223568
349.0,2278,7434.317662
428.0,2657,7484.323822
410.0,2814,7537.547546
347.0,2319,7581.62236
364.0,1739,7614.390371
359.0,1873,7649.25173
399.0,2446,7695.706049
420.0,2234,7737.663076
426.0,2647,7787.602469
326.0,1758,7820.829987
428.0,2456,7867.481622
424.0,2381,7912.259382
274.0,1842,7947.185411
424.0,2714,7998.701253
400.0,2620,8048.320083
389.0,2307,8091.570943
113.0,1689,8123.540962
421.0,2372,8168.463214
425.0,3660,8238.0584
337.0,2148,8278.56633
398.0,2207,8320.235173
428.0,2671,8370.61622
428.0,2453,8417.238456
418.0,2754,8469.579264
360.0,2339,8514.073943
401.0,2269,8556.636524
230.0,1801,8590.948922
352.0,1854,8625.839115
428.0,4102,8704.16054
395.0,3254,8765.745462
427.0,2455,8812.062076
256.0,1945,8848.643451
419.0,2002,8885.990939
430.0,2645,8936.26493
408.0,2179,8977.699695
378.0,2172,9018.957373
416.0,1956,9056.02901
376.0,2645,9106.082021
355.0,1902,9141.941263
377.0,2338,9185.90803
309.0,1840,9220.822118
389.0,2145,9261.272084
440.0,2980,9317.679046
179.0,1256,9341.419326
420.0,2993,9398.16928
418.0,2512,9444.872116
432.0,4254,9525.359169
431.0,2869,9579.778326
339.0,1898,9614.96395
421.0,3694,9684.821612
412.0,2463,9730.744516
362.0,1796,9764.372516
355.0,2664,9814.474501
440.0,3959,9889.167112
419.0,4410,9972.186887
418.0,2616,10022.123836
366.0,2169,10062.752052
421.0,2237,10105.1587
428.0,2547,10152.870305
419.0,2703,10203.75127
390.0,2250,10246.546282
421.0,5665,10352.461337
40.0,937,10370.025356
397.0,2649,10420.415888
419.0,2768,10472.480956
421.0,2895,10527.370102
445.0,2930,10583.078517
386.0,2238,10625.507663
435.0,2667,10675.266945
405.0,3872,10748.853695
428.0,3474,10814.561203
269.0,3034,10871.901471
440.0,3782,10943.971323
415.0,2941,10999.736066
380.0,2141,11040.220716
418.0,3049,11097.790144
517.0,5694,11205.518374
407.0,3049,11263.334983
421.0,2646,11314.260723
433.0,2981,11370.002994
423.0,2206,11412.248347
769.0,4750,11502.824194
182.0,1465,11530.828797
851.0,4866,11623.59004
424.0,2471,11670.43313
360.0,2210,11711.982686
370.0,3699,11781.973421
157.0,1573,11811.530879
398.0,2410,11857.443493
418.0,2875,11911.476372
428.0,2655,11961.549677
374.0,2398,12006.692859
394.0,2358,12051.109752
331.0,2278,12094.032
804.0,4562,12180.1905
418.0,2223,12222.069727
353.0,2129,12262.131087
434.0,2516,12309.888096
480.0,4102,12388.260553
760.0,4326,12469.939094
409.0,2543,12517.8086
412.0,2334,12562.186955
420.0,2188,12603.619611
393.0,2187,12645.237173
427.0,2823,12698.943726
417.0,4075,12776.224474
400.0,3190,12837.229623
428.0,2654,12887.865147
416.0,2482,12935.263252
458.0,3033,12993.289663
313.0,2424,13039.319293
424.0,2519,13087.429554
396.0,2157,13127.64545
434.0,2980,13184.183376
510.0,4060,13261.719166
425.0,5115,13358.337594
399.0,2476,13405.568033
361.0,2039,13444.089954
422.0,2994,13500.905652
