#{"t_start": 1541001686.695055, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
0.0,125,419.719601
0.0,127,422.415
1.0,172,426.346296
0.0,127,429.008833
0.0,127,431.877027
1.0,157,435.377515
1.0,172,439.282831
0.0,129,441.908031
6.0,401,450.893322
10.0,450,461.176919
3.0,250,466.861954
0.0,127,469.470508
0.0,129,472.373652
6.0,400,481.337233
0.0,129,484.310207
0.0,127,486.882674
1.0,173,490.692208
10.0,456,500.856333
2.0,200,505.14436
0.0,129,507.874103
0.0,125,510.398369
0.0,129,513.101733
0.0,129,515.923173
4.0,297,522.544101
2.0,202,526.907981
0.0,127,529.541498
0.0,127,532.463537
3.0,248,537.961673
2.0,198,542.315607
5.0,350,550.240317
0.0,129,552.94817
10.0,453,563.327447
0.0,127,565.996338
0.0,129,568.929523
5.0,350,576.446841
5.0,328,583.853012
0.0,127,586.495289
2.0,200,590.992473
0.0,125,593.593153
2.0,202,598.0274
0.0,129,600.708819
1.0,173,604.657487
0.0,125,607.193762
2.0,198,611.345701
0.0,129,614.273878
0.0,127,616.797415
0.0,125,619.388174
6.0,399,628.652551
9.0,403,637.889388
1.0,177,641.432113
0.0,127,644.176132
0.0,129,646.92459
3.0,248,652.413066
1.0,155,655.663765
0.0,127,658.3399
1.0,173,662.099834
0.0,129,664.662376
9.0,424,674.590403
4.0,321,681.82738
0.0,127,684.458152
0.0,127,686.953504
2.0,202,691.342019
0.0,129,693.989797
1.0,174,697.934664
3.0,230,702.932626
4.0,319,710.067762
0.0,127,712.625724
0.0,129,715.214698
9.0,403,724.207676
4.0,297,730.959378
2.0,200,735.10497
2.0,200,739.18592
0.0,127,741.859849
5.0,350,749.83611
0.0,129,752.479655
1.0,173,756.156817
5.0,350,763.741496
0.0,127,766.610273
4.0,296,773.024868
2.0,202,777.687492
0.0,129,780.334453
2.0,202,784.568724
5.0,372,792.930082
1.0,175,796.58761
2.0,200,801.124754
0.0,129,803.875024
0.0,129,806.621057
0.0,129,809.328182
0.0,129,812.162501
6.0,399,821.583991
2.0,200,826.007851
7.0,446,835.746734
0.0,129,838.701833
0.0,127,841.409218
0.0,125,843.98513
5.0,350,851.809124
0.0,125,854.453826
0.0,129,857.036114
3.0,248,862.696442
5.0,350,870.184771
6.0,403,879.074783
0.0,127,881.781724
1.0,173,885.506815
8.0,352,893.274843
2.0,202,897.951521
0.0,129,900.619171
0.0,127,903.21088
4.0,319,910.334106
2.0,202,914.674959
1.0,173,918.494587
1.0,153,921.628116
4.0,297,928.014874
2.0,202,932.547096
0.0,127,935.28828
0.0,127,937.918183
0.0,129,940.65951
2.0,202,945.143776
0.0,129,947.764425
1.0,153,950.94527
2.0,202,955.443034
1.0,157,958.670912
0.0,125,961.247871
0.0,129,963.832572
5.0,350,971.803175
2.0,198,975.833669
0.0,127,978.631607
0.0,129,981.351998
2.0,187,985.353813
4.0,297,991.948189
0.0,129,994.676823
9.0,404,1003.861667
3.0,226,1008.881534
1.0,153,1012.205938
2.0,199,1016.425006
1.0,173,1020.061296
3.0,228,1025.069347
0.0,127,1027.659314
4.0,276,1033.786146
1.0,175,1037.606516
2.0,200,1041.794191
6.0,380,1050.080407
1.0,153,1053.18787
1.0,157,1056.348083
0.0,125,1059.123726
0.0,129,1061.790732
1.0,155,1064.943035
5.0,350,1072.770386
0.0,129,1075.463927
3.0,230,1080.298457
3.0,228,1085.322142
0.0,127,1088.052724
3.0,272,1094.141112
0.0,129,1096.740954
5.0,331,1104.210885
2.0,198,1108.271651
4.0,282,1114.412176
2.0,186,1118.505455
1.0,155,1121.793192
1.0,155,1125.092234
0.0,127,1127.951921
0.0,129,1130.477
0.0,127,1133.186606
5.0,372,1141.407593
2.0,222,1146.093732
2.0,201,1150.684477
1.0,153,1153.886529
0.0,127,1156.474824
6.0,397,1165.311266
1.0,155,1168.550221
4.0,299,1175.240332
3.0,246,1180.485377
2.0,185,1184.328683
0.0,127,1186.897695
1.0,157,1190.222388
3.0,270,1195.977113
1.0,157,1199.511879
2.0,224,1204.209388
1.0,176,1208.162344
2.0,185,1212.075351
2.0,204,1216.338678
4.0,284,1222.890412
1.0,155,1226.097703
4.0,298,1232.788168
1.0,155,1236.000121
5.0,352,1243.862653
3.0,253,1249.184134
1.0,174,1252.764184
8.0,374,1261.001523
3.0,253,1266.521234
4.0,298,1272.948285
2.0,205,1277.469512
4.0,297,1283.946578
0.0,127,1286.456507
1.0,152,1289.847197
1.0,155,1293.114098
0.0,129,1295.829825
1.0,157,1299.121168
5.0,350,1306.879133
1.0,157,1310.237498
1.0,154,1313.650314
1.0,154,1316.676291
2.0,183,1320.48839
0.0,129,1323.283418
7.0,391,1331.941583
0.0,129,1334.614989
10.0,452,1344.897233
11.0,473,1355.732001
4.0,260,1361.311056
1.0,174,1364.938301
1.0,155,1368.326427
1.0,178,1372.183484
4.0,297,1378.366866
0.0,129,1381.019769
5.0,350,1388.850708
1.0,155,1391.985036
0.0,125,1394.708591
6.0,378,1402.816093
2.0,201,1407.207911
0.0,127,1409.769335
4.0,284,1415.862439
9.0,404,1424.508428
9.0,404,1433.416655
0.0,125,1436.010334
3.0,233,1441.206083
4.0,264,1446.753423
1.0,155,1450.063736
4.0,264,1455.598152
5.0,310,1462.570533
0.0,127,1465.117031
4.0,299,1471.460039
8.0,300,1478.22049
1.0,157,1481.481301
3.0,246,1486.856686
7.0,250,1492.01276
0.0,127,1494.444109
9.0,427,1503.737346
5.0,350,1511.337734
0.0,129,1514.014678
9.0,334,1521.601447
1.0,155,1524.735274
2.0,188,1528.868278
1.0,155,1532.203478
1.0,157,1535.203314
5.0,350,1542.813021
1.0,178,1546.385845
1.0,155,1549.514381
2.0,206,1553.969813
2.0,187,1557.818946
1.0,155,1560.920671
5.0,350,1568.455318
6.0,375,1576.419906
0.0,129,1579.086377
9.0,401,1587.604879
5.0,350,1594.883134
4.0,297,1601.171166
1.0,176,1604.775537
4.0,279,1610.799726
9.0,349,1617.812696
11.0,271,1623.310722
12.0,501,1633.911352
1.0,155,1636.991298
3.0,248,1642.068493
4.0,276,1647.726627
4.0,300,1653.977287
4.0,263,1659.46151
2.0,207,1664.014589
4.0,305,1670.177194
6.0,340,1677.427702
1.0,155,1680.414013
10.0,366,1688.258605
10.0,395,1696.469763
9.0,328,1703.114286
12.0,302,1709.381352
5.0,364,1716.841268
8.0,485,1726.785282
4.0,284,1732.789022
8.0,302,1739.164757
11.0,501,1749.561548
4.0,255,1754.720027
2.0,227,1759.193319
4.0,277,1765.028985
14.0,365,1772.672815
13.0,368,1780.189903
3.0,247,1785.410202
2.0,204,1789.564715
10.0,436,1798.627325
15.0,447,1807.858255
16.0,326,1814.776339
6.0,380,1822.449063
9.0,452,1831.946823
8.0,452,1841.230738
9.0,518,1852.004936
10.0,453,1861.228757
4.0,268,1866.463191
6.0,341,1873.42509
15.0,464,1883.020685
17.0,600,1895.292151
13.0,527,1906.159422
11.0,537,1917.379552
8.0,453,1926.825388
11.0,451,1936.206636
11.0,464,1945.42826
14.0,586,1957.259926
12.0,319,1963.788527
8.0,458,1973.231277
12.0,541,1984.206414
17.0,628,1997.074488
12.0,519,2007.626586
8.0,450,2016.691904
10.0,495,2026.695612
15.0,422,2035.230536
11.0,577,2046.903134
22.0,523,2057.476323
16.0,455,2066.634617
15.0,552,2077.808458
20.0,643,2090.802782
6.0,315,2096.869085
15.0,593,2109.021297
6.0,380,2116.363669
26.0,803,2132.657164
7.0,413,2140.945475
8.0,477,2150.416673
15.0,588,2162.046718
21.0,532,2172.386397
8.0,467,2181.500136
16.0,656,2194.694451
10.0,359,2202.003562
20.0,779,2217.506325
15.0,717,2231.929022
9.0,449,2240.802836
18.0,768,2256.022974
15.0,434,2264.75477
26.0,849,2281.736648
34.0,1100,2303.48922
8.0,453,2312.506788
10.0,530,2322.731537
6.0,343,2329.487177
17.0,694,2343.369811
15.0,597,2355.090752
23.0,857,2371.832325
18.0,590,2383.217056
6.0,402,2390.871361
21.0,702,2404.912864
19.0,674,2418.084778
11.0,526,2428.225929
28.0,877,2445.728185
18.0,836,2462.343677
26.0,936,2480.370404
32.0,896,2497.947056
37.0,765,2513.006359
42.0,1117,2534.715158
61.0,1357,2561.338367
32.0,798,2576.643626
17.0,774,2591.839505
30.0,963,2610.485131
29.0,844,2626.660145
15.0,675,2639.728268
17.0,446,2648.069951
40.0,1103,2669.788997
18.0,657,2682.303053
44.0,1136,2704.369331
46.0,1228,2728.438895
21.0,572,2739.624507
19.0,724,2753.415164
38.0,900,2770.87164
61.0,1268,2795.575974
25.0,902,2813.256836
47.0,1298,2838.648942
31.0,873,2855.457309
31.0,860,2871.989639
50.0,1231,2896.035175
17.0,776,2910.695919
61.0,1540,2940.754164
49.0,1193,2963.736402
17.0,739,2978.004248
44.0,1269,3002.415679
71.0,1352,3028.612235
45.0,1214,3052.05255
59.0,1248,3076.285499
22.0,833,3092.412711
33.0,1129,3114.033247
107.0,1772,3148.204151
53.0,1294,3173.229828
63.0,1410,3200.632388
56.0,881,3217.154151
50.0,1237,3241.428256
66.0,1331,3266.786494
18.0,731,3281.019594
31.0,770,3295.588272
61.0,1253,3319.800086
19.0,750,3334.24071
77.0,1428,3361.648561
55.0,1258,3385.532034
57.0,1303,3410.577183
54.0,1057,3430.676728
72.0,1308,3455.884594
91.0,1386,3482.534789
130.0,1716,3515.467067
55.0,1130,3536.97175
178.0,1607,3567.877587
308.0,1765,3602.018605
106.0,1923,3639.075093
82.0,1540,3668.838076
99.0,1527,3698.256132
74.0,1281,3722.484678
71.0,1459,3750.502068
48.0,1060,3770.631815
86.0,1391,3797.382684
34.0,1065,3817.991992
88.0,1241,3842.068744
56.0,1050,3862.123329
39.0,1131,3884.042819
40.0,1198,3906.866801
62.0,960,3925.355594
45.0,1303,3950.474392
241.0,1360,3976.679987
90.0,1255,4000.543633
52.0,1222,4023.813214
82.0,1261,4048.391788
94.0,1566,4078.205807
51.0,1265,4102.476111
87.0,1526,4131.672197
274.0,1260,4155.865311
65.0,1206,4178.762512
120.0,1683,4211.084619
232.0,984,4229.706588
46.0,1203,4252.94667
122.0,1658,4284.940685
116.0,1406,4312.010751
21.0,778,4327.169649
1.0,155,4330.666093
43.0,787,4346.133725
73.0,1301,4370.853926
233.0,1022,4390.343809
59.0,1233,4414.126999
141.0,1381,4440.553243
40.0,905,4458.057758
28.0,910,4476.031524
243.0,1811,4510.681206
139.0,1568,4540.56303
210.0,1987,4578.787635
72.0,980,4597.226382
90.0,1389,4623.800736
72.0,1133,4645.423646
102.0,1667,4677.324872
170.0,1375,4703.551679
8.0,395,4711.139706
0.0,129,4713.717018
100.0,1305,4738.672233
324.0,1503,4767.235262
260.0,1715,4799.96319
45.0,1052,4820.042601
162.0,1700,4852.374522
289.0,1690,4884.351818
131.0,1515,4913.197501
222.0,1649,4944.606772
279.0,1407,4971.26176
178.0,1747,5004.768798
252.0,2141,5045.524925
120.0,1550,5074.898742
157.0,1652,5106.094075
2.0,202,5110.550166
68.0,1101,5131.653331
76.0,1443,5159.052955
395.0,2085,5198.629877
124.0,1394,5225.437428
1.0,157,5228.694185
304.0,1669,5260.510895
90.0,1525,5289.846894
334.0,2447,5336.612507
175.0,1528,5365.749951
360.0,2321,5409.938011
95.0,1443,5437.372967
361.0,2221,5479.657116
415.0,2107,5519.55039
231.0,1655,5551.414099
153.0,1707,5583.466946
325.0,1659,5614.726008
330.0,1882,5650.132952
111.0,1639,5681.531568
164.0,1743,5714.631914
397.0,2121,5754.880148
325.0,1898,5790.830287
38.0,1109,5812.003597
257.0,1695,5843.974933
304.0,1805,5878.131388
309.0,1429,5905.165738
73.0,1330,5930.363208
114.0,1363,5956.178385
284.0,1953,5993.272272
311.0,1277,6017.314633
359.0,1883,6053.06364
381.0,2138,6093.512039
288.0,1789,6127.193825
396.0,2210,6169.046268
385.0,2045,6207.990826
390.0,2253,6250.70949
389.0,2503,6298.160764
341.0,1862,6333.572953
228.0,1776,6367.033703
80.0,1278,6391.25683
365.0,1800,6425.250826
329.0,2091,6464.793787
380.0,2658,6515.4029
348.0,2306,6558.82403
331.0,1975,6596.637037
412.0,2997,6653.022595
327.0,1642,6684.098081
315.0,1878,6720.056203
384.0,2559,6768.2221
360.0,2093,6807.526598
392.0,1981,6844.698691
407.0,2243,6887.375306
125.0,1570,6917.138304
427.0,2345,6961.417307
62.0,1080,6982.268882
341.0,2494,7029.126595
377.0,1820,7063.65518
396.0,2156,7104.362274
395.0,2672,7154.909398
400.0,2171,7195.779949
328.0,1659,7227.081594
750.0,4168,7306.276294
413.0,3059,7364.399024
358.0,2555,7412.645293
420.0,2785,7465.146172
423.0,3088,7523.634506
371.0,2258,7566.331705
322.0,2558,7614.794156
415.0,2194,7655.706679
386.0,2601,7705.383976
415.0,2203,7746.593432
293.0,2250,7788.861709
268.0,1508,7817.189094
359.0,2150,7858.147842
348.0,2232,7900.219884
236.0,1496,7928.69579
424.0,2821,7982.042802
407.0,2489,8029.296328
393.0,2315,8072.814641
388.0,2732,8124.397227
398.0,1946,8161.419031
419.0,3541,8228.49698
335.0,2187,8269.830928
410.0,2403,8315.30484
408.0,2252,8357.501697
349.0,1983,8395.040598
421.0,2603,8444.361051
380.0,1866,8480.010125
371.0,2169,8521.112776
389.0,2629,8570.857782
392.0,2907,8625.961318
381.0,1744,8658.999043
91.0,1129,8680.296688
391.0,1683,8712.145838
386.0,3155,8772.134359
427.0,2873,8826.046188
427.0,2883,8880.159593
413.0,2792,8933.366307
405.0,1952,8970.731647
396.0,2508,9018.136798
428.0,3930,9092.587518
424.0,2132,9133.051086
405.0,2354,9177.302148
399.0,2339,9221.642424
418.0,3242,9282.965341
409.0,2216,9324.941725
427.0,2782,9377.344749
420.0,3087,9435.512667
433.0,3004,9492.340729
441.0,4572,9578.879357
370.0,2497,9625.641454
403.0,2433,9671.151794
399.0,2014,9708.845125
431.0,2718,9760.006143
864.0,5579,9864.978518
351.0,2549,9912.945742
420.0,2650,9962.805338
434.0,3008,10019.929952
384.0,3486,10085.988774
412.0,2417,10131.646294
588.0,5244,10230.709158
413.0,3489,10296.321334
435.0,4207,10375.167864
718.0,4218,10454.803294
428.0,2912,10509.998865
375.0,2382,10555.160981
389.0,2372,10600.242305
431.0,3316,10662.854484
420.0,3838,10735.564918
431.0,3377,10799.376453
431.0,3230,10860.358734
360.0,2143,10900.979743
652.0,3807,10973.572008
443.0,4558,11059.905582
449.0,4004,11135.544352
412.0,1966,11172.903363
682.0,5384,11274.755434
452.0,4131,11353.535349
414.0,2785,11406.21557
428.0,4518,11492.463048
344.0,2039,11531.580952
421.0,2751,11584.172563
425.0,2923,11639.761253
394.0,2201,11681.146166
419.0,2568,11729.607083
424.0,2439,11775.33125
391.0,2811,11828.829679
424.0,3823,11901.058954
414.0,2692,11951.814768
365.0,2034,11990.285853
427.0,2433,12035.778934
814.0,4790,12126.094628
417.0,5734,12234.67937
407.0,1877,12270.530607
425.0,3156,12330.176299
420.0,2714,12382.208775
421.0,2711,12433.162459
423.0,3668,12502.278306
420.0,2306,12545.923014
793.0,4557,12632.751635
428.0,2979,12689.387674
356.0,2041,12728.243592
383.0,2210,12770.137326
417.0,2644,12820.171335
363.0,2491,12868.054614
385.0,1715,12900.394151
391.0,2777,12953.837252
345.0,3228,13015.155191
421.0,2370,13060.189861
424.0,2655,13110.539346
397.0,2458,13156.653804
435.0,2817,13210.96857
438.0,3229,13272.102763
424.0,2306,13315.475806
425.0,3593,13383.797624
421.0,3324,13446.586048
402.0,2764,13499.092926
