explained_variance,value_loss,fps,policy_entropy,grad_norm,P09:episode_rewards,advantage_norm,PMM:episode_rewards,episode_length,policy_loss,P01:episode_rewards,epoch_idx,frames
0.9087954092025757,0.006740411372156814,664,1.3668242919445037,0.0848599357981234,5.0,0.9952490344643593,1.66,188.61,0.00041254726704210043,0.0,35,280000
0.8911288177967072,0.006831857851357199,663,1.367832169532776,0.07927760221835226,4.1000000000000085,0.9716327694058419,1.3,177.93,0.00026783601788338274,0.0,36,288000
0.8646655470132828,0.010010191102046519,664,1.3690053403377533,0.09370862543046213,5.0,1.1946603071689605,1.49,185.78,0.00036398315598489716,0.0,37,296000
0.9002710664272309,0.008929475002223625,664,1.3666323435306549,0.08921430907811584,5.0,1.122110458612442,1.81,196.3,-0.00013093123270664365,0.0,38,304000
0.8931087321043014,0.00911988286068663,664,1.368908966779709,0.09945267173474072,6.300000000000026,1.0982313492894173,2.22,209.34,2.478202572092414e-05,0.0,39,312000
0.9030355548858643,0.009614622186636551,665,1.3600667297840119,0.09442274967311316,6.0,1.1525951981544496,1.9,200.6,-0.003036219195346348,0.0,40,320000
0.9111647480726242,0.00935742110130377,665,1.3558810901641847,0.09316384123206406,5.0,1.1706782111525535,1.82,200.49,-0.0004498737338144565,0.0,41,328000
0.8906415194272995,0.010186415466014296,666,1.357615615129471,0.10476511029706746,6.0,1.1779240030050278,2.2,214.94,0.0004937397806133958,0.0,42,336000
0.9062288498878479,0.008090253553818911,666,1.3638891541957856,0.08160121271631264,6.0,1.0360722535848617,2.14,211.73,-0.0013657600991427898,0.0,43,344000
0.9194885152578354,0.008325613274937495,666,1.3544347429275512,0.08869588633462064,6.1000000000000085,1.0735576313734054,2.07,205.5,-0.0015343470760853962,0.0,44,352000
0.9381827837228776,0.006001539723947644,666,1.3494237458705902,0.0735113878584253,8.100000000000009,0.9016924598813056,2.02,201.13,-0.0007823948132863734,0.0,45,360000
0.9432661014795304,0.0060189089144114406,666,1.3575644457340241,0.07189759939066866,6.0,0.9089049935340882,1.88,197.92,0.00024223063956014813,0.0,46,368000
0.9263915544748307,0.007346052912762389,666,1.3628605365753175,0.07692046005532799,6.0,0.9892085123062134,1.87,195.71,0.0016266983491368592,0.0,47,376000
0.9434123080968857,0.006601654082769528,667,1.3550855112075806,0.0775554187766784,9.0,0.9410431572794914,2.41,217.02,-0.0027685327138169667,0.0,48,384000
0.9448639881610871,0.006220368860522285,667,1.34816472530365,0.0764699334755228,9.0,0.9211456382274628,2.55,220.39,0.000645279212621972,0.0,49,392000
0.9492849934101105,0.005930321150226518,667,1.3478606045246124,0.07547507381615831,7.0,0.8937574344873428,2.41,218.59,-0.0017335975605237764,0.0,50,400000
0.9421644085645675,0.006468577635241672,668,1.3563142347335815,0.06961960231976175,6.0,0.9290088587999343,2.12,207.1,0.0006859922379362615,0.0,51,408000
0.9466718173027039,0.005256934182834811,668,1.3588837146759034,0.06290980321963406,6.1000000000000085,0.825621377825737,2.21,211.25,-0.0018592955575149972,0.0,52,416000
0.9414161539077759,0.00783489058201667,668,1.3516115927696228,0.09118616274939122,6.1000000000000085,1.0026683929562568,2.18,210.13,0.001427877905080095,0.0,53,424000
0.96435717523098,0.004137530477310065,668,1.3578253769874573,0.06028189043623726,6.0,0.7445544594526291,1.99,204.32,-0.0026904866880795453,0.0,54,432000
0.9510843592882157,0.006144209405756555,668,1.3591165959835052,0.0718458527829862,6.0,0.8810511448979378,2.15,210.45,0.0015562844772648533,0.0,55,440000
0.9180463778972626,0.0067579889303306115,669,1.3625184285640717,0.06803743917757105,5.0,0.9224284288287162,1.99,205.84,-0.0027233028295449912,0.0,56,448000
0.9538792026042938,0.005493269801372662,669,1.3572645127773284,0.06382168606959407,5.1000000000000085,0.8619783735275268,1.87,198.53,7.111303624697029e-05,0.0,57,456000
0.961710416674614,0.00415031625336269,669,1.3516113948822022,0.055340834788860864,5.0,0.7254717978835106,1.77,195.62,0.00020772390780621208,0.0,58,464000
0.9489275288581848,0.005487430647481233,669,1.361262104511261,0.061775373671142504,5.0,0.8449823498725891,1.9,202.14,-0.00022432152909459546,0.0,59,472000
0.9615191525220871,0.0051376779773272575,670,1.3516104114055634,0.06354004513670548,6.0,0.8434230139851571,2.16,209.04,-0.0017117172392318025,0.0,60,480000
0.9675189101696015,0.004069117942417506,670,1.3572411549091339,0.05432970777748993,6.200000000000017,0.7260819800198078,2.55,222.65,-0.0001363639609189704,0.0,61,488000
0.9537456464767456,0.005337011949159205,670,1.3604331171512605,0.06401697303753372,9.0,0.8230950263142586,2.74,227.08,0.0012700777522695716,0.0,62,496000
0.9688857954740524,0.0042039278778247535,671,1.3619694471359254,0.05340475954732123,7.1000000000000085,0.7188944357633591,2.47,218.43,-0.0008833953156135977,0.0,63,504000
0.954156700372696,0.005207697873993311,671,1.3476776015758514,0.06343013224246065,9.0,0.7893902766704559,2.71,229.38,-0.002219130127414246,0.0,64,512000
0.9679501885175705,0.003912042261217721,671,1.3531928873062133,0.05817445361885251,9.0,0.7269788494706154,2.7,229.38,-0.00030582653363126156,0.0,65,520000
0.9644105786085129,0.004033517180941999,671,1.3627123749256134,0.05372630743935548,6.1000000000000085,0.7171989426016807,2.46,220.17,0.0008277656507561915,0.0,66,528000
0.9311821180582046,0.006811084472574293,672,1.3688488590717316,0.07488299717263205,6.0,0.9313897252082824,2.36,216.79,-0.00016737810394261033,0.0,67,536000
0.9517192894220352,0.003701323392742779,671,1.3705786883831024,0.04764416231939278,6.0,0.6707068318128586,1.97,204.73,0.0011482670984696596,0.0,68,544000
0.9585350549221039,0.004743209613370709,671,1.3579107463359832,0.06951750023456482,5.0,0.7921201434731483,1.81,198.79,-0.0018649618347990327,0.0,69,552000
0.9620897233486175,0.004615549546724651,672,1.3568918824195861,0.056006938539849865,6.0,0.7485379904508591,2.06,208.93,0.0009234767853922676,0.0,70,560000
0.960684729218483,0.003092338595597539,672,1.3610736191272736,0.05273419890872159,6.0,0.6096063882112503,2.19,213.71,-0.001857852784814895,0.0,71,568000
0.9520886296033859,0.005175503691425547,672,1.3630923092365266,0.06353292952225481,6.0,0.8114571654796601,2.21,214.56,0.0014675262221135199,0.0,72,576000
0.954850947856903,0.004639901439077221,672,1.3646198296546936,0.05340844391093276,5.1000000000000085,0.7718869072198867,2.23,212.0,-0.00044427953136619183,0.0,73,584000
0.9490623468160629,0.005869164674077183,672,1.3627775263786317,0.07249216399637597,7.0,0.8864454481005669,2.49,221.86,0.0007197507876117016,0.0,74,592000
0.9286741375923157,0.007305342503241263,673,1.3739072561264039,0.07829777438880024,7.0,0.9609163504838943,2.48,223.05,0.00011952549204579554,0.0,75,600000
0.9254494106769562,0.006314156264998019,673,1.3717045676708222,0.06693876538873741,5.0,0.9193693912029266,1.98,208.65,-0.00039623816730454563,0.0,76,608000
0.9480541336536408,0.004893798367993441,673,1.3663626205921173,0.06680867596549848,5.0,0.7869373631477355,2.03,206.18,-0.0016965933295432479,0.0,77,616000
0.9559192705154419,0.004938405764987692,673,1.3541445815563202,0.06284710475626828,6.0,0.7841439279913902,2.17,212.48,-0.0008190927695250139,0.0,78,624000
0.9636728793382645,0.003817510354856495,673,1.3649420392513276,0.05379711096682109,5.1000000000000085,0.6925960716605186,2.14,210.44,0.0002987807236604567,0.0,79,632000
0.949099634885788,0.0053223472001263875,673,1.3684654748439788,0.061742527484135036,5.0,0.820761045217514,2.15,212.22,0.0011312556132907047,0.0,80,640000
0.9480600625276565,0.005891894645174034,673,1.355140253305435,0.07619355141253024,5.0,0.8519711297750473,2.15,212.08,-0.00193351321562659,0.0,81,648000
0.9577920204401016,0.004998945624683984,674,1.3554578828811645,0.06713950748281089,6.0,0.8384349256753921,2.36,219.56,0.000419148639193736,0.0,82,656000
0.93115025639534,0.00686171606183052,674,1.3690544307231902,0.0914750898905337,6.1000000000000085,0.9559688612818718,2.36,216.41,-0.000199219562637154,0.0,83,664000
0.9514807319641113,0.005412136915256269,674,1.3657463884353638,0.06865086415571289,6.1000000000000085,0.8379983961582184,2.38,215.58,-0.0002073110154015012,0.0,84,672000
0.8878613221645355,0.0097276303532999,674,1.3725894737243651,0.10018797454223187,5.0,1.150313032567501,1.97,201.25,-0.00012088099727407098,0.0,85,680000
0.9129360616207123,0.007836568241473288,674,1.3675014615058898,0.09061888568838836,5.0,1.0375633627176284,2.15,208.53,-0.001204988786485046,0.0,86,688000
0.9205295073986054,0.0076779427996370945,674,1.369340076446533,0.08528769097123665,5.0,1.0344214823842048,2.22,211.94,-0.0008671652048360556,0.0,87,696000
0.9224070978164672,0.00824263456335757,674,1.354986287355423,0.09179582662302059,5.0,1.0755782133340837,2.43,220.78,-0.00190313197686919,0.0,88,704000
0.8892352509498597,0.00924354586051777,675,1.3630204355716706,0.0982020037565484,6.0,1.154685121178627,2.71,230.0,0.0009356152056716382,0.0,89,712000
0.8724512004852295,0.011354365394217893,675,1.3653482031822204,0.11255786889798879,6.0,1.263792449235916,2.63,227.28,-0.0017378763409215026,0.0,90,720000
0.8788300257921219,0.010547803681110962,675,1.3655218052864075,0.10305217720861587,6.0,1.2039221602678298,2.47,216.66,0.00017859306710306554,0.0,91,728000
0.8595476061105728,0.012128478896338493,675,1.365789635181427,0.11244589194414717,6.0,1.304263866841793,2.33,213.09,-0.001042642950778827,0.0,92,736000
0.8498771649599075,0.011524559054523707,675,1.3612803041934967,0.10202089686162244,5.1000000000000085,1.2808868807554246,2.25,212.95,-0.002033006236379151,0.0,93,744000
0.8188787400722504,0.014451639354228973,676,1.3604168915748596,0.1262453276879115,5.1000000000000085,1.4274541613459588,2.38,215.96,-0.0015888009942136704,0.0,94,752000
0.9046516162157059,0.008368761263554916,676,1.35218177318573,0.09546470288747816,6.0,1.072870870232582,2.57,220.19,-0.0016614313557511196,0.0,95,760000
0.8552321046590805,0.010542506942292675,676,1.352581216096878,0.09668426094959237,5.0,1.222729433476925,2.25,208.32,0.00026408795267343524,0.0,96,768000
0.851737265586853,0.010949563095346093,676,1.3492514681816101,0.11008688035253242,5.0,1.2361160612106323,2.52,219.23,-0.0009204146472620777,0.0,97,776000
0.9065041297674179,0.007661979502299801,676,1.3489508044719696,0.08370090716250621,5.0,1.029922041296959,2.31,213.34,-0.0013700964971940265,0.0,98,784000
0.9286274737119675,0.0066736250335816295,676,1.3424942874908448,0.07787424717290818,5.0,0.9530934160947799,2.13,207.38,-0.0002984519209712744,0.0,99,792000
0.9260861998796464,0.006354094302514568,676,1.3481288576126098,0.07244944719600228,6.0,0.9451035636663437,2.26,211.54,-0.00017469775048084557,0.0,100,800000
0.858349067568779,0.011846210034564137,677,1.3476783156394958,0.11432537845028777,6.0,1.2928109538555146,2.45,218.9,-0.0025578025175491347,0.0,101,808000
0.8900629806518555,0.011906085949158296,677,1.3464543867111205,0.11504356379278667,6.0,1.2946295696496963,2.6,228.37,-0.00016980235697701572,0.0,102,816000
0.8004578614234924,0.016219026930630206,677,1.342210317850113,0.20781078713325876,6.0,1.4757863438129426,2.63,228.25,-0.007094150212360546,0.0,103,824000
0.8478710663318634,0.014595346251735464,677,1.3399970626831055,0.16123181039139228,5.0,1.2879503917694093,2.29,215.98,-0.002626956526073627,0.0,104,832000
0.889218321442604,0.009643293906701728,677,1.3362657964229583,0.11622800529222324,5.0,1.1591616034507752,2.27,211.05,-0.001998681036056951,0.0,105,840000
0.8937096470594406,0.010128113201935775,677,1.3317175281047822,0.10265004463243357,6.0,1.1912929499149323,2.63,224.81,-0.0007153389859013259,0.0,106,848000
0.9125706821680069,0.008405409896513448,677,1.325744755268097,0.09601918805037041,5.1000000000000085,1.0916600608825684,2.84,236.93,-0.0014329251649905928,0.0,107,856000
0.8720160394906997,0.012050715461373328,678,1.3249161064624786,0.11799584350004025,7.0,1.3094119551777839,3.35,249.9,-0.0037784132080923884,0.0,108,864000
0.882509036064148,0.009766250933753327,678,1.306580879688263,0.10354993005079435,7.0,1.1756671485304833,3.17,241.94,-0.0004279390913870884,0.0,109,872000
0.8602043575048447,0.010638858226593583,678,1.3099372315406799,0.11210920155901637,6.0,1.2483886539936067,2.63,219.94,-0.0010111451805278192,0.0,110,880000
0.8808477383852005,0.009979598530335351,678,1.3177194821834564,0.11122251846433315,6.0,1.1714709943532944,2.55,221.49,-0.0028308573069807607,0.0,111,888000
0.8666715121269226,0.011502570582088083,678,1.3131348443031312,0.111927321592382,7.0,1.269109765291214,2.81,224.99,-0.001990544308209792,0.0,112,896000
0.8870013391971588,0.011522442516870797,678,1.3219309508800507,0.11820901852740656,7.1000000000000085,1.2899186062812804,3.07,234.27,4.6895398118067536e-05,0.0,113,904000
0.9000451254844666,0.009185362434946,678,1.3306152510643006,0.09652412252241474,7.0,1.1364489835500717,2.83,229.26,0.0009027692244853824,0.0,114,912000
0.891397989988327,0.010480447995942086,678,1.3328887665271758,0.11160735604157976,6.0,1.2388424038887025,2.68,227.43,-0.0010278995134876824,0.0,115,920000
0.8701249587535859,0.012719682401511818,678,1.3086391592025757,0.13655694786786066,6.1000000000000085,1.3635928750038147,2.94,231.58,-0.0033750862468150443,0.0,116,928000
0.8954569739103317,0.01023141911951825,678,1.3031863248348237,0.12700169260818728,7.0,1.2197024685144424,3.18,236.15,-0.0025596949489545295,0.0,117,936000
0.9130610287189483,0.008469367932993918,679,1.3211248993873597,0.09175661804863534,7.1000000000000085,1.0958446151018142,3.11,233.55,0.000918994085805025,0.0,118,944000
0.8541536313295365,0.014686799021437763,679,1.3162918639183045,0.15538493599103778,8.100000000000009,1.473190239071846,3.27,244.6,-0.0023077394146821463,0.0,119,952000
0.9138925051689148,0.009185058674775063,679,1.2967586374282838,0.11080393623710437,9.0,1.1463497257232667,3.31,241.67,-0.004120029649784556,0.0,120,960000
0.9445688438415527,0.006676350779598579,679,1.3182597303390502,0.0967528870121367,9.0,0.9763266175985337,3.73,255.09,-0.00018793597009789665,0.0,121,968000
0.866717073917389,0.011505101888906211,679,1.325750173330307,0.12302257636912302,9.0,1.2989727139472962,3.68,252.24,-0.0013821963707414398,0.0,122,976000
0.909136472940445,0.010876850903732702,680,1.2953977191448212,0.14209562438001483,9.0,1.2436392706632615,3.73,256.83,-0.00400800877076108,0.0,123,984000
0.8745047450065613,0.011795490260701626,680,1.3066984498500824,0.12480370434252087,9.0,1.3085486447811128,3.59,252.22,-0.0030354251590324565,0.0,124,992000
0.8753632014989853,0.012332745576277376,680,1.2887475824356078,0.1406886613559407,9.0,1.3504598331451416,3.77,255.38,-0.0028125651775917503,0.0,125,1000000
0.8784335327148437,0.011847671438008547,680,1.2924815154075622,0.12580318967965065,9.0,1.322768235206604,3.56,250.29,-0.0022975921630859373,0.0,126,1008000
0.8824442434310913,0.01218604491907172,680,1.2905182003974915,0.13270824445101542,9.0,1.3134062492847443,3.62,251.71,-0.004250967230836978,0.0,127,1016000
0.9237323302030563,0.00860094601288438,680,1.2973722088336945,0.10599535392816856,9.0,1.1142405903339385,3.79,259.4,-0.0017558409209595992,0.0,128,1024000
0.8654661405086518,0.011812766841612756,681,1.3036990475654602,0.1298280081026071,9.0,1.314170588850975,3.76,257.62,-0.00012858602683991194,0.0,129,1032000
0.866199180483818,0.013907161939423532,681,1.2755229723453523,0.17522679340532538,9.0,1.4348539525270463,3.65,251.97,-0.0057690692396136,1.0,130,1040000
0.8958665895462036,0.010815365961752832,681,1.2779961490631104,0.1292656433320151,8.100000000000009,1.2537395876646042,3.46,245.82,-0.001719434254337102,1.0,131,1048000
0.8827092260122299,0.012141997432336212,681,1.2908138859272003,0.12656745541772949,9.0,1.3372072297334672,3.9,262.22,-0.0029509449360193684,1.0,132,1056000
0.8747292411327362,0.012040427196770906,681,1.299290589094162,0.1320472278749299,10.0,1.3369147062301636,4.44,273.89,-0.0014757864899002016,1.0,133,1064000
0.8667019373178482,0.013752687708474695,682,1.282112283706665,0.1530433413693443,10.0,1.4244873648881913,4.97,291.37,-0.0033420444207149557,1.0,134,1072000
0.8884382158517837,0.013642984030302613,682,1.269022879600525,0.1544008802991021,9.100000000000009,1.418507906794548,4.88,286.38,-0.0034315547658479773,1.0,135,1080000
0.8748591935634613,0.012734854065347462,682,1.2619505083560945,0.13929813542541292,9.100000000000009,1.368549609184265,4.95,289.75,-0.00235784454154782,1.0,136,1088000
0.8584789669513703,0.015405897847376764,682,1.2650054216384887,0.1645110847201246,9.100000000000009,1.522808968424797,4.99,292.18,-0.0024326770787592975,1.0,137,1096000
0.8181345736980439,0.0165356283262372,683,1.2552527606487274,0.16064775866978898,10.0,1.570514143705368,5.19,295.68,-0.0020435413427185266,1.0,138,1104000
0.8650947904586792,0.013810369949787855,683,1.231172422170639,0.1580675341607583,12.0,1.4082400488853455,6.06,319.58,-0.0017202797050140362,1.0,139,1112000
0.8376231658458709,0.016129716013092547,684,1.25565078496933,0.166331881373657,13.0,1.5469601875543595,6.32,325.36,-0.0035733806371717946,1.0,140,1120000
0.8528769773244858,0.01578732443973422,684,1.2550725138187409,0.16896823790700138,12.100000000000009,1.5509201514720916,6.64,338.83,-0.003987262596492656,2.0,141,1128000
0.8553028458356857,0.015384962249081582,684,1.2483786964416503,0.15987490034004048,12.0,1.5055881375074387,6.5,334.72,-0.003310210995405214,2.0,142,1136000
0.8704677259922028,0.014538865874055774,685,1.2555864024162293,0.16239390240991766,11.100000000000009,1.4631391042470931,5.94,323.54,-0.0032246212993049996,2.0,143,1144000
0.889104632139206,0.013265220446046442,685,1.2484247052669526,0.14985500734837648,11.0,1.3974532961845398,5.58,312.63,-0.0041969486715970564,2.0,144,1152000
0.8290021044015884,0.016638971138745545,685,1.2453141450881957,0.17621652163377585,11.0,1.5677492552995682,5.61,308.6,-0.0029434045136440545,2.0,145,1160000
0.8050949251651764,0.019326754002831875,686,1.2366876673698426,0.19081604980401234,10.100000000000009,1.7009712779521942,5.92,320.8,-0.004448472997173667,2.0,146,1168000
0.8678823274374008,0.015899969157762827,686,1.23036478638649,0.17287418554814185,11.0,1.55388400554657,6.16,325.46,-0.002253404125222005,2.0,147,1176000
0.8284738731384277,0.017488911813125015,686,1.2370143508911133,0.17832256285639642,12.0,1.6123722249269485,6.8,340.81,-0.005525811007828452,2.9000000000000004,148,1184000
0.8435598963499069,0.01549826553557068,687,1.2571038246154784,0.15915254169921897,12.0,1.5248704308271408,7.07,351.7,-0.0034231216768966987,3.0,149,1192000
0.8092651796340943,0.01881850860081613,687,1.2677743327617645,0.17820870252046675,12.0,1.6817052668333055,7.0,350.48,0.0022568424729979596,2.0,150,1200000
0.8272237426042557,0.019086304688826203,687,1.2445544910430908,0.19992221725343864,12.0,1.6971516990661621,7.09,357.77,-0.0071805452290027464,2.0,151,1208000
0.8649059367179871,0.013666062378324568,688,1.2547084271907807,0.15031612963526203,12.0,1.434525876045227,6.75,356.79,-0.004398569013428642,2.9000000000000004,152,1216000
0.8206114786863327,0.018670737082138657,688,1.1991320872306823,0.20597085277813676,13.0,1.671481992006302,6.92,358.06,-0.007704790071584284,3.0,153,1224000
0.823879457116127,0.017697913735173643,688,1.1784901630878448,0.20615246165084775,12.0,1.631629667878151,6.62,340.03,-0.004407662897137925,2.0,154,1232000
0.8118079417943954,0.017694604913704098,688,1.16443692445755,0.20790290191420877,13.0,1.6332023125886916,6.91,337.56,-0.0027736491919495166,2.0,155,1240000
0.8091271078586578,0.019677754980511962,689,1.1956351470947266,0.20231462494065666,13.100000000000009,1.7149770963191986,7.37,344.3,-0.002556802583276294,2.0,156,1248000
0.8080346751213073,0.018948289141990246,689,1.2223815250396728,0.2020087199761911,13.0,1.6947242033481598,7.17,343.93,-0.0053415851722820665,2.0,157,1256000
0.8138745599985122,0.01872763560153544,689,1.2144007420539855,0.19413932734963565,14.0,1.6786900448799134,7.75,361.51,-0.007242399682290852,3.0,158,1264000
0.7774753791093826,0.02065688419388607,690,1.1925096929073333,0.20668988912092076,14.0,1.7660982418060303,7.89,369.49,-0.0032022291736211626,3.0,159,1272000
0.8002343988418579,0.019422237835824488,690,1.1809128212928772,0.2172101276682736,13.0,1.7289856112003326,7.69,375.46,-0.004692311162652913,3.0,160,1280000
0.8053520303964615,0.01976753605529666,691,1.2118626749515533,0.19359308060705194,12.0,1.7358113348484039,7.74,382.59,-0.0018018024205230176,3.0,161,1288000
0.8306872862577438,0.018414476341567933,691,1.240226982831955,0.19549691676520517,12.0,1.6760942685604094,7.99,388.95,-0.003964715301990509,4.0,162,1296000
0.8274078303575516,0.017571535357274116,691,1.215832531452179,0.1949229643664752,13.0,1.6423512226343155,8.33,397.53,-0.00561416900716722,4.0,163,1304000
0.8303535157442092,0.01784372909925878,692,1.202652281522751,0.21036906230523997,14.0,1.642194938659668,8.61,409.87,-0.007391805470106192,4.0,164,1312000
0.8404506915807723,0.018193174824118613,692,1.1822339487075806,0.20367997441598412,14.0,1.6631166344881059,9.13,420.79,-0.0028574861763627267,4.0,165,1320000
0.8218855255842209,0.02066679373383522,692,1.169392397403717,0.22371220414430223,15.0,1.772275733947754,9.23,414.61,-0.004390209787525237,4.0,166,1328000
0.7884138238430023,0.01997802817262709,693,1.2064141941070556,0.2188836224154512,15.0,1.7443634843826294,9.48,422.41,0.0012184203672222793,4.0,167,1336000
0.8087244004011154,0.021450810744427146,693,1.1956729650497437,0.2291778054637628,14.100000000000009,1.807989690899849,9.48,426.45,-0.007056141461071093,4.0,168,1344000
0.7983624416589737,0.023430172856897115,693,1.1698749828338624,0.2517349263452651,15.0,1.8822086119651795,9.82,434.58,-0.004171018300112337,4.9,169,1352000
0.7929068809747696,0.02148201995063573,694,1.183217716217041,0.2229643916282439,15.100000000000009,1.804713281393051,9.74,432.28,-0.0038016761967446656,4.0,170,1360000
0.8131357008218765,0.020464654127135874,694,1.1937364196777345,0.2195094666746917,14.100000000000009,1.7594546365737915,9.72,438.87,-0.006785902385599911,5.0,171,1368000
0.7839418250322342,0.02170701996423304,695,1.1767168176174163,0.23481232087478365,14.100000000000009,1.819979295730591,9.98,448.76,-0.0005643549410160631,5.0,172,1376000
0.8091008359193802,0.019756852872669695,695,1.1912490344047546,0.2060142195036816,16.0,1.7311309206485748,10.18,451.2,-0.008782087785657495,5.0,173,1384000
0.843958062529564,0.017830649591051042,695,1.1753986477851868,0.21235734165480571,16.0,1.6575277543067932,10.33,452.75,-0.003716644321393687,5.0,174,1392000
