#{"t_start": 1541001687.0449626, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
2.0,202,830.817249
2.0,202,835.082576
5.0,350,843.238324
6.0,393,852.146807
0.0,127,854.741814
0.0,127,857.363798
5.0,347,865.24711
3.0,250,870.464047
7.0,430,880.023836
1.0,176,883.952261
1.0,153,887.154984
0.0,129,889.827979
1.0,177,893.510641
0.0,125,896.283989
1.0,155,899.651642
5.0,352,907.435868
0.0,129,910.133559
0.0,127,912.717495
3.0,248,918.296699
0.0,125,920.787292
5.0,350,928.46031
3.0,246,934.051855
2.0,202,938.493075
3.0,273,944.646852
0.0,127,947.198473
3.0,230,952.179895
0.0,129,954.974533
0.0,129,957.61612
0.0,129,960.221472
2.0,202,964.711194
0.0,129,967.320003
0.0,127,969.984539
9.0,404,979.008166
2.0,200,983.299584
2.0,200,987.743401
0.0,129,990.388714
2.0,198,994.684939
3.0,248,1000.283168
1.0,157,1003.563478
0.0,129,1006.232125
2.0,206,1010.673182
4.0,277,1016.891884
0.0,129,1019.483219
5.0,348,1027.265682
0.0,127,1029.919491
3.0,250,1035.652459
10.0,433,1044.856521
1.0,155,1048.285548
1.0,153,1051.36066
4.0,299,1057.887546
0.0,127,1060.527127
1.0,157,1063.806859
1.0,155,1067.029807
5.0,370,1075.361445
0.0,129,1078.036511
6.0,399,1086.902963
2.0,187,1090.954456
16.0,574,1104.111305
4.0,280,1110.00184
3.0,230,1115.156718
0.0,129,1117.716851
2.0,204,1122.161927
1.0,173,1125.894757
4.0,290,1132.474387
0.0,127,1135.099147
2.0,201,1139.449469
5.0,320,1146.346665
3.0,217,1151.332129
3.0,253,1156.78923
1.0,157,1159.957262
4.0,319,1167.088522
1.0,155,1170.333495
0.0,127,1172.894724
3.0,257,1178.579344
3.0,232,1183.497712
3.0,226,1188.336013
3.0,216,1192.949454
0.0,123,1195.37326
5.0,320,1202.589479
6.0,379,1211.155798
4.0,316,1218.062796
0.0,127,1220.849842
1.0,175,1224.57662
3.0,232,1229.614761
1.0,155,1233.03589
0.0,129,1235.604203
6.0,419,1244.958273
1.0,155,1248.142574
5.0,350,1255.771299
1.0,176,1259.456222
2.0,202,1263.61454
9.0,404,1272.66224
6.0,379,1281.082772
1.0,155,1284.377888
4.0,266,1290.314894
1.0,178,1294.028416
1.0,155,1297.40659
0.0,129,1300.240977
0.0,125,1302.826392
6.0,343,1310.268876
5.0,363,1318.22151
4.0,247,1323.940473
9.0,404,1332.70364
1.0,155,1336.220223
0.0,127,1338.797704
0.0,129,1341.262192
0.0,127,1344.022823
2.0,183,1348.124979
5.0,350,1355.882843
1.0,155,1359.227274
6.0,348,1366.674904
4.0,298,1373.397416
1.0,152,1376.45297
2.0,185,1380.230783
2.0,185,1384.338377
6.0,362,1392.151572
10.0,408,1401.169566
5.0,295,1407.661197
6.0,346,1414.987907
2.0,188,1419.05866
3.0,246,1424.196634
4.0,257,1429.736998
1.0,176,1433.479585
3.0,234,1438.771773
1.0,155,1441.906962
4.0,297,1448.150091
5.0,350,1455.823256
3.0,216,1460.438247
3.0,214,1465.207437
3.0,232,1469.954155
0.0,129,1472.841704
2.0,203,1477.17979
0.0,129,1479.737664
4.0,251,1485.269974
5.0,299,1491.533685
0.0,127,1493.978091
11.0,478,1504.445919
4.0,275,1510.310796
1.0,156,1513.57883
8.0,453,1523.843873
2.0,206,1528.321902
1.0,154,1531.635851
11.0,472,1541.873025
4.0,319,1548.543539
5.0,312,1555.356115
8.0,446,1564.983826
1.0,176,1568.580024
6.0,376,1576.614632
12.0,496,1587.332398
1.0,152,1590.308319
6.0,346,1597.753435
6.0,333,1604.719313
11.0,414,1613.509822
7.0,250,1618.671974
18.0,631,1631.929006
14.0,565,1643.78384
4.0,305,1650.003906
5.0,349,1657.499867
5.0,345,1664.934559
9.0,405,1673.581676
13.0,567,1685.597522
3.0,252,1690.881321
10.0,452,1700.150187
8.0,406,1708.636589
11.0,472,1718.453868
2.0,181,1722.000172
3.0,249,1727.155298
4.0,263,1732.438616
2.0,222,1736.875774
6.0,402,1745.203703
7.0,397,1753.532589
3.0,234,1758.160489
5.0,309,1764.741164
12.0,285,1770.654312
6.0,334,1777.285572
5.0,328,1784.350167
3.0,230,1789.077005
14.0,401,1797.468523
11.0,539,1808.648668
9.0,497,1819.121178
9.0,308,1825.640071
12.0,320,1832.039793
6.0,344,1839.038052
9.0,346,1846.231683
9.0,361,1853.449896
6.0,364,1860.788411
10.0,519,1871.34514
9.0,328,1878.18373
11.0,271,1883.512526
8.0,440,1892.587312
10.0,503,1902.815257
12.0,321,1909.697856
11.0,475,1919.254147
9.0,498,1929.584854
13.0,552,1941.15785
4.0,243,1945.662899
11.0,398,1953.716956
7.0,375,1961.130333
13.0,370,1968.66698
13.0,353,1975.726537
8.0,459,1985.209274
13.0,353,1992.183353
9.0,466,2001.616229
13.0,349,2008.685981
8.0,475,2018.289097
16.0,448,2027.360203
10.0,523,2037.855264
13.0,334,2044.377551
12.0,302,2050.488149
13.0,568,2061.927541
11.0,548,2073.104559
16.0,638,2085.908855
13.0,609,2098.446857
13.0,528,2109.085572
14.0,416,2117.105195
10.0,499,2127.043723
16.0,501,2137.155449
9.0,485,2146.968934
22.0,710,2161.073692
14.0,575,2172.32797
14.0,641,2185.00495
26.0,546,2195.912097
8.0,418,2204.433294
9.0,527,2214.761597
53.0,905,2233.097933
11.0,530,2243.494236
13.0,617,2255.747015
16.0,719,2270.244837
16.0,677,2283.675072
18.0,411,2291.738698
29.0,888,2309.089644
25.0,793,2324.940521
12.0,586,2336.608565
26.0,788,2352.270024
40.0,1154,2374.84724
17.0,622,2386.914176
17.0,464,2396.024506
27.0,1046,2416.745311
12.0,566,2427.726761
26.0,717,2442.186441
39.0,1071,2463.290904
29.0,915,2480.905464
44.0,1159,2503.697242
15.0,612,2515.727843
26.0,796,2531.197492
30.0,1022,2551.053201
14.0,658,2563.75315
28.0,998,2583.234357
22.0,755,2597.670059
40.0,969,2616.639169
23.0,841,2632.926548
35.0,945,2651.073648
16.0,689,2664.396788
113.0,1525,2694.323726
31.0,976,2712.942341
18.0,673,2726.073491
43.0,1156,2748.93367
26.0,860,2765.357484
33.0,975,2784.284914
30.0,1095,2805.605174
23.0,847,2822.333007
42.0,713,2835.968323
53.0,1023,2855.848535
35.0,923,2873.575912
15.0,688,2886.880521
74.0,1541,2916.894789
90.0,1465,2945.363145
30.0,944,2963.345169
44.0,974,2982.212412
48.0,1121,3004.010964
19.0,777,3018.721253
45.0,1108,3040.128554
21.0,789,3055.438437
52.0,924,3073.1719
38.0,1083,3094.069278
53.0,1221,3117.470221
91.0,1648,3149.334845
33.0,864,3165.89081
77.0,1382,3192.564923
49.0,786,3207.691406
107.0,1414,3234.973659
43.0,1207,3258.427101
77.0,1386,3285.003689
102.0,1703,3317.911873
90.0,1100,3339.218059
22.0,718,3352.661227
82.0,1396,3379.32881
54.0,997,3398.43186
88.0,1340,3424.21395
89.0,1594,3454.813419
56.0,1207,3477.925206
121.0,1867,3513.822153
50.0,708,3527.245717
95.0,1599,3558.079051
87.0,1661,3589.676603
53.0,1315,3615.462157
56.0,1129,3637.01452
50.0,1204,3660.077612
78.0,1242,3684.176995
64.0,1091,3704.973658
54.0,1217,3728.019321
55.0,876,3744.691885
45.0,1125,3766.029022
32.0,866,3782.544484
66.0,1436,3810.559355
91.0,1337,3836.119745
105.0,1391,3863.151472
90.0,1524,3892.616982
151.0,1686,3925.065215
280.0,1438,3952.786632
87.0,1303,3977.91291
172.0,1739,4011.129859
70.0,1243,4035.175045
53.0,1296,4059.91133
292.0,1635,4091.130255
30.0,1036,4111.085155
123.0,1667,4143.066989
84.0,1427,4170.263895
59.0,1287,4194.764281
119.0,1564,4224.695851
66.0,1094,4245.977155
108.0,1445,4273.435199
177.0,1910,4310.527889
33.0,819,4326.371757
30.0,789,4342.200386
10.0,440,4350.816903
157.0,1850,4386.404851
34.0,809,4401.689252
120.0,1403,4428.681535
98.0,1405,4455.937107
15.0,642,4468.282828
137.0,1681,4500.897812
209.0,1971,4538.308214
64.0,1356,4564.517128
75.0,1199,4587.256684
271.0,1683,4619.526114
230.0,1698,4652.021462
49.0,1043,4671.745338
339.0,1916,4708.407952
3.0,272,4714.565893
102.0,1309,4739.074077
342.0,1508,4767.86334
186.0,1600,4798.301742
110.0,1448,4825.777217
97.0,1275,4850.195353
192.0,1191,4872.703681
89.0,1265,4896.892533
180.0,1559,4926.456652
152.0,1587,4956.611655
126.0,1641,4987.670962
330.0,1566,5017.697558
271.0,1577,5047.519672
404.0,1842,5082.439055
99.0,1325,5107.830165
0.0,129,5110.730341
84.0,1228,5133.97807
128.0,1673,5166.018672
289.0,1829,5200.586208
70.0,1277,5225.173753
107.0,1406,5252.385548
203.0,1703,5285.167398
347.0,1915,5321.964762
246.0,1590,5352.162818
30.0,687,5364.980011
399.0,1774,5398.67056
122.0,1541,5427.919818
362.0,2005,5466.151213
218.0,1446,5493.713146
253.0,1997,5531.529444
397.0,2173,5572.966925
307.0,1859,5608.237927
327.0,1826,5641.987761
87.0,1421,5669.399297
336.0,2186,5710.863486
342.0,1738,5744.037664
391.0,2053,5782.769017
338.0,1876,5818.686612
182.0,1524,5847.706686
160.0,1643,5878.45207
382.0,2349,5923.141504
117.0,1293,5947.463317
92.0,1355,5973.407692
410.0,2503,6020.943658
392.0,2558,6069.321216
96.0,1212,6092.156155
203.0,1621,6122.538984
399.0,2300,6166.219746
279.0,1562,6195.879803
388.0,1904,6232.092488
259.0,1951,6268.768455
299.0,1895,6304.988461
174.0,1830,6339.432355
288.0,2179,6380.453555
321.0,1510,6409.16674
403.0,2317,6453.089831
413.0,2818,6506.716877
266.0,1901,6542.562681
403.0,2274,6586.090222
66.0,1353,6611.642064
256.0,1663,6642.655516
345.0,1730,6675.291137
340.0,1890,6711.443818
361.0,2147,6751.897211
424.0,2579,6800.578485
413.0,2313,6843.859343
362.0,2028,6882.160166
423.0,2234,6924.826586
308.0,2184,6966.267218
363.0,2259,7008.955562
410.0,2394,7054.466487
375.0,2269,7097.464247
422.0,2965,7153.453429
366.0,2781,7205.957844
388.0,2207,7247.666809
369.0,1753,7280.487954
409.0,2790,7333.93291
402.0,2576,7382.360652
471.0,3069,7440.795105
379.0,1643,7471.480422
404.0,2317,7515.199955
387.0,2597,7564.368322
382.0,2028,7602.695384
238.0,1582,7632.245357
393.0,2332,7676.409396
420.0,2314,7720.158072
400.0,2189,7761.315439
413.0,2350,7805.354052
369.0,1944,7842.308144
242.0,1716,7874.915934
437.0,2945,7930.613998
425.0,3089,7989.219082
368.0,2079,8028.60235
396.0,2396,8073.641406
401.0,2831,8127.10342
391.0,2864,8181.702896
248.0,1611,8211.909984
405.0,2320,8255.8893
421.0,3008,8312.976228
411.0,2057,8351.452949
397.0,3213,8412.231604
417.0,2968,8468.889775
398.0,2090,8508.555693
680.0,3629,8577.20622
393.0,1890,8613.165139
411.0,2383,8658.202467
312.0,2081,8697.848605
399.0,3249,8759.412064
423.0,4626,8846.987867
401.0,2474,8893.503155
434.0,2764,8945.9632
415.0,2251,8988.673206
367.0,2202,9030.425817
386.0,2349,9075.132629
413.0,2310,9118.526638
381.0,2295,9161.919337
373.0,2315,9205.466115
283.0,1784,9239.372969
416.0,2752,9291.302181
378.0,2047,9329.906153
428.0,4135,9408.325854
411.0,2665,9457.899818
388.0,2197,9499.72282
395.0,2300,9543.053379
421.0,4500,9627.957844
406.0,2994,9684.3464
304.0,1856,9719.056442
408.0,2166,9759.550187
443.0,3017,9816.249791
420.0,3013,9872.877881
182.0,1705,9904.772017
421.0,3114,9963.45547
497.0,4009,10039.678958
423.0,2577,10088.671693
403.0,2104,10128.141352
403.0,2361,10172.018298
377.0,2150,10212.744189
421.0,2995,10269.823389
232.0,2046,10307.893898
398.0,2540,10355.139769
421.0,3000,10411.712993
428.0,2527,10459.432505
401.0,2263,10501.996698
371.0,1965,10539.456727
410.0,2346,10583.932427
428.0,2781,10636.655393
384.0,2349,10680.576888
396.0,2575,10729.369014
422.0,2148,10769.840642
428.0,3427,10834.694911
425.0,5893,10946.760366
421.0,4696,11035.761397
410.0,2126,11076.167798
401.0,2238,11117.997975
411.0,2423,11164.063298
428.0,3685,11233.748081
428.0,3802,11306.468499
420.0,3653,11375.32269
418.0,3384,11439.865563
423.0,2730,11491.803072
535.0,4669,11581.591301
412.0,2271,11624.358561
360.0,2324,11668.505466
413.0,3377,11732.194498
437.0,4426,11815.754499
398.0,2404,11861.542944
414.0,2993,11917.994159
424.0,3515,11984.22668
428.0,3318,12047.051952
395.0,3267,12108.419215
426.0,3368,12171.932675
398.0,2255,12214.485608
413.0,1931,12250.902451
390.0,2145,12291.461113
396.0,1491,12319.581367
357.0,1955,12357.003671
414.0,1935,12393.895225
709.0,4874,12485.965539
455.0,3833,12558.125495
392.0,2314,12602.309162
395.0,2056,12641.454432
389.0,2176,12682.454148
428.0,2449,12729.218974
417.0,2707,12780.441133
424.0,2731,12832.356457
361.0,2425,12878.862226
428.0,2642,12929.254898
378.0,2425,12975.459714
414.0,2563,13024.380569
399.0,2614,13073.958153
428.0,2571,13122.364502
377.0,2385,13167.47481
428.0,3338,13231.526789
424.0,3745,13302.406135
420.0,3056,13359.987222
428.0,5653,13468.049573
438.0,2510,13515.551612
